1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
276	-0.710596	-0.711443	0.004236	2.020681	0.409693	0.084019	0.003280	0.083971	8	59	67
277	-0.718797	-0.719650	0.004268	1.181753	0.425187	0.128370	0.003299	0.128198	9	46	56
278	-0.690814	-0.691646	0.004157	0.340932	0.441940	0.092404	0.003182	0.092256	12	44	57
279	-0.724280	-0.725128	0.004241	0.000000	0.449114	0.082170	0.003257	0.082210	6	47	55
280	-0.692198	-0.693044	0.004231	0.999992	0.428700	0.099632	0.003244	0.099505	5	45	53
281	-0.715640	-0.716498	0.004293	0.159171	0.445736	0.112132	0.003288	0.111908	6	47	54
282	-0.684857	-0.685727	0.004348	0.000000	0.449114	0.107359	0.003302	0.107172	9	49	59
283	-0.708043	-0.708895	0.004258	0.999851	0.428703	0.101517	0.003215	0.101277	5	49	56
284	-0.703132	-0.704003	0.004356	0.159030	0.445739	0.098651	0.003276	0.098581	7	42	51
285	-0.697032	-0.697905	0.004364	1.159030	0.425623	0.097595	0.003267	0.097521	6	48	55
286	-0.727565	-0.728454	0.004444	2.159030	0.407245	0.097510	0.003327	0.097441	11	41	53
287	-0.709646	-0.710539	0.004464	1.318209	0.422588	0.100374	0.003340	0.100392	7	49	56
288	-0.708290	-0.709157	0.004338	0.557024	0.437509	0.087868	0.003227	0.087731	7	42	51
289	-0.730774	-0.731670	0.004481	1.557024	0.418114	0.076498	0.003346	0.076539	6	47	53
290	-0.753594	-0.754480	0.004429	1.743283	0.414690	0.083486	0.003310	0.083397	7	45	54
291	-0.693695	-0.694561	0.004331	0.903119	0.430596	0.092811	0.003228	0.092939	7	46	53
292	-0.692121	-0.693000	0.004397	1.903119	0.411796	0.113239	0.003302	0.113251	9	45	55
293	-0.703806	-0.704696	0.004446	1.062500	0.427486	0.113388	0.003320	0.113182	6	61	68
294	-0.743343	-0.744233	0.004450	2.062500	0.408950	0.122860	0.003319	0.122757	9	43	54
295	-0.722466	-0.723376	0.004553	3.031929	0.392453	0.095417	0.003388	0.095262	5	49	57
296	-0.699570	-0.700470	0.004500	2.191108	0.406682	0.106788	0.003313	0.106750	7	43	51
297	-0.718688	-0.719586	0.004488	1.350444	0.421978	0.094942	0.003298	0.094837	8	49	57
298	-0.709199	-0.710101	0.004510	2.350444	0.403907	0.096815	0.003313	0.096626	7	43	52
299	-0.722512	-0.723433	0.004604	3.350443	0.387320	0.106909	0.003389	0.106885	6	49	57
300	-0.746075	-0.747001	0.004633	2.509623	0.401172	0.092901	0.003409	0.092839	7	43	51
301	-0.694647	-0.695577	0.004650	1.668861	0.416051	0.107804	0.003422	0.107562	7	45	53
302	-0.659997	-0.660927	0.004649	0.828502	0.432068	0.099485	0.003388	0.099240	7	45	53
303	-0.697500	-0.698410	0.004548	0.000000	0.449114	0.102268	0.003288	0.102201	7	48	56
304	-0.679837	-0.680777	0.004698	1.000000	0.428700	0.095197	0.003398	0.095212	8	44	53
305	-0.705327	-0.706264	0.004687	1.999999	0.410061	0.082648	0.003394	0.082559	7	43	50
306	-0.707437	-0.708404	0.004831	2.877770	0.394987	0.096911	0.003486	0.096761	10	46	57
307	-0.690420	-0.691366	0.004726	3.877616	0.379112	0.088771	0.003397	0.088606	5	50	56
308	-0.731259	-0.732220	0.004806	3.036795	0.392374	0.100372	0.003463	0.100325	6	58	65
309	-0.708861	-0.709824	0.004815	4.036795	0.376702	0.092286	0.003440	0.092222	7	52	59
310	-0.684607	-0.685563	0.004782	4.164853	0.374785	0.102248	0.003411	0.102117	7	45	53
311	-0.694171	-0.695103	0.004658	5.164853	0.360461	0.096404	0.003318	0.096259	8	51	61
312	-0.736182	-0.737159	0.004889	6.164853	0.347191	0.096844	0.003504	0.096879	6	45	53
313	-0.714543	-0.715495	0.004759	5.324375	0.358276	0.086791	0.003388	0.086701	7	51	60
314	-0.714030	-0.714987	0.004788	4.768285	0.366008	0.114816	0.003401	0.114630	5	44	52
315	-0.705171	-0.706160	0.004943	3.927464	0.378354	0.114784	0.003502	0.114641	6	48	54
316	-0.719521	-0.720495	0.004867	4.926175	0.363779	0.119142	0.003420	0.119276	5	43	50
317	-0.738295	-0.739284	0.004945	5.926175	0.350269	0.100096	0.003503	0.099824	6	54	61
318	-0.696564	-0.697570	0.005026	6.926175	0.337726	0.095367	0.003538	0.095264	7	48	56
319	-0.717195	-0.718176	0.004905	6.085449	0.348209	0.096026	0.003467	0.095787	8	59	69
320	-0.712282	-0.713288	0.005030	7.085449	0.335811	0.125415	0.003527	0.125578	6	50	58
321	-0.690267	-0.691275	0.005045	8.058180	0.324570	0.080298	0.003570	0.080353	10	49	60
322	-0.709832	-0.710838	0.005028	8.299607	0.321895	0.128823	0.003548	0.128693	6	44	51
323	-0.727768	-0.728787	0.005098	7.458786	0.331406	0.126688	0.003559	0.126589	10	44	54
324	-0.713037	-0.714028	0.004958	6.617965	0.341495	0.094988	0.003464	0.094987	6	43	50
325	-0.706389	-0.707405	0.005079	7.617965	0.329562	0.109600	0.003564	0.109406	6	49	56
326	-0.716236	-0.717216	0.004899	6.777145	0.339538	0.103191	0.003423	0.103087	6	44	51
327	-0.730081	-0.731131	0.005248	5.936810	0.350131	0.101225	0.003666	0.101242	8	51	59
328	-0.741026	-0.742063	0.005184	5.096027	0.361411	0.106838	0.003622	0.106529	5	42	47
329	-0.690827	-0.691819	0.004964	6.096004	0.348074	0.078544	0.003430	0.078317	6	52	59
330	-0.724737	-0.725795	0.005289	5.255183	0.359221	0.132953	0.003669	0.132798	6	42	48
331	-0.721717	-0.722756	0.005192	4.423434	0.370973	0.106640	0.003590	0.106542	6	51	58
332	-0.694685	-0.695727	0.005207	5.423434	0.356933	0.085081	0.003569	0.084985	5	43	50
333	-0.703196	-0.704263	0.005338	6.416397	0.344006	0.085790	0.003653	0.085628	6	50	57
334	-0.721090	-0.722190	0.005500	5.575836	0.354886	0.088658	0.003779	0.088482	7	41	48
335	-0.739393	-0.740446	0.005266	6.551761	0.342316	0.096068	0.003603	0.095937	8	52	60
336	-0.710300	-0.711358	0.005293	5.710941	0.353091	0.106539	0.003619	0.106513	7	55	63
337	-0.717005	-0.718029	0.005115	6.709002	0.340373	0.099282	0.003472	0.099071	9	46	55
338	-0.697325	-0.698394	0.005344	5.868181	0.351025	0.120156	0.003622	0.120188	10	43	54
339	-0.721208	-0.722329	0.005603	5.027395	0.362364	0.087670	0.003809	0.087378	8	48	56
340	-0.743630	-0.744761	0.005656	4.459089	0.370453	0.098200	0.003855	0.098128	6	41	48
341	-0.700683	-0.701776	0.005464	4.111311	0.375584	0.116991	0.003694	0.116947	12	48	62
342	-0.723602	-0.724732	0.005646	3.270490	0.388595	0.094170	0.003819	0.093916	6	43	49
343	-0.724922	-0.726042	0.005600	4.270476	0.373218	0.114151	0.003771	0.113966	7	51	59
344	-0.716343	-0.717410	0.005338	3.429655	0.386064	0.101506	0.003586	0.101336	6	43	49
345	-0.737611	-0.738741	0.005650	4.428304	0.370902	0.118700	0.003767	0.118453	6	49	57
346	-0.717959	-0.719089	0.005647	3.587484	0.383585	0.109043	0.003757	0.108902	7	43	50
347	-0.711363	-0.712502	0.005692	4.587484	0.368594	0.097210	0.003772	0.097118	6	49	56
348	-0.711289	-0.712416	0.005635	3.746663	0.381118	0.085056	0.003739	0.084960	6	42	49
349	-0.701794	-0.702933	0.005696	4.746663	0.366315	0.124443	0.003745	0.124346	5	49	57
350	-0.701714	-0.702831	0.005584	3.906062	0.378679	0.110756	0.003689	0.110659	6	42	49
351	-0.714784	-0.715925	0.005707	4.905997	0.364062	0.082998	0.003761	0.083108	8	50	58
352	-0.696432	-0.697547	0.005575	4.065177	0.376275	0.091314	0.003668	0.091197	7	41	50
353	-0.721974	-0.723150	0.005880	5.053735	0.361998	0.093452	0.003868	0.093263	7	48	57
354	-0.713354	-0.714500	0.005731	4.212915	0.374070	0.102491	0.003746	0.102564	9	41	50
355	-0.717603	-0.718763	0.005801	5.212913	0.359800	0.098102	0.003807	0.097920	7	48	56
356	-0.723592	-0.724686	0.005470	4.372454	0.371718	0.093598	0.003581	0.093511	5	42	50
357	-0.752478	-0.753630	0.005760	5.372454	0.357623	0.077594	0.003775	0.077372	6	48	54
358	-0.707759	-0.708962	0.006016	4.695457	0.367045	0.105873	0.003955	0.105683	6	41	48
359	-0.707452	-0.708562	0.005554	3.978674	0.377578	0.089167	0.003597	0.089011	6	49	56
360	-0.719385	-0.720571	0.005928	4.978673	0.363044	0.119212	0.003854	0.118970	6	43	49
361	-0.726852	-0.728048	0.005982	5.978673	0.349587	0.114826	0.003894	0.114728	6	49	55
362	-0.708328	-0.709501	0.005865	5.137853	0.360833	0.087481	0.003786	0.087460	7	44	53
363	-0.702145	-0.703302	0.005785	4.297032	0.372826	0.097538	0.003720	0.097458	7	48	55
364	-0.703811	-0.704993	0.005909	5.293695	0.358694	0.111731	0.003823	0.111721	7	44	53
365	-0.726293	-0.727454	0.005806	6.293695	0.345552	0.082677	0.003729	0.082540	7	53	61
366	-0.734044	-0.735273	0.006146	7.276047	0.333547	0.103658	0.003970	0.103331	6	44	51
367	-0.725844	-0.727044	0.005999	8.274839	0.322168	0.080199	0.003837	0.080162	8	56	64
368	-0.710525	-0.711716	0.005955	7.434091	0.331693	0.116776	0.003818	0.116649	6	56	62
369	-0.750263	-0.751531	0.006337	6.593271	0.341801	0.095975	0.004081	0.095924	6	48	55
370	-0.724480	-0.725697	0.006086	7.590935	0.329874	0.096410	0.003908	0.096223	5	46	52
371	-0.739720	-0.740974	0.006269	6.750114	0.339869	0.108828	0.003994	0.108754	6	49	56
372	-0.682146	-0.683346	0.005998	7.224264	0.334159	0.125573	0.003810	0.125494	7	44	52
373	-0.709704	-0.710913	0.006046	8.224264	0.322725	0.081730	0.003835	0.081668	7	51	60
374	-0.719471	-0.720696	0.006124	9.224235	0.312048	0.123018	0.003910	0.122999	12	44	56
375	-0.738939	-0.740176	0.006185	8.383536	0.320976	0.074409	0.003926	0.074382	7	47	54
376	-0.715363	-0.716593	0.006149	7.542748	0.330431	0.080547	0.003914	0.080440	5	42	49
377	-0.723593	-0.724818	0.006123	8.542646	0.319247	0.098436	0.003875	0.098485	7	50	58
378	-0.719916	-0.721186	0.006352	8.503212	0.319674	0.106896	0.004077	0.106842	5	42	49
379	-0.723828	-0.725072	0.006216	7.665954	0.329011	0.119757	0.003954	0.119717	6	49	57
380	-0.698076	-0.699316	0.006202	8.665899	0.317921	0.103944	0.003938	0.103878	6	45	52
381	-0.740101	-0.741341	0.006197	7.825079	0.327194	0.093256	0.003956	0.093106	6	49	56
382	-0.736839	-0.738081	0.006209	7.077571	0.335905	0.095202	0.003960	0.095200	7	45	53
383	-0.712770	-0.714001	0.006158	8.077571	0.324353	0.108204	0.003891	0.108130	7	49	56
384	-0.718464	-0.719704	0.006196	9.077570	0.313569	0.103998	0.003903	0.103782	5	42	49
385	-0.732289	-0.733532	0.006214	10.077570	0.303479	0.086216	0.003919	0.086095	6	48	55
386	-0.713950	-0.715222	0.006356	11.072911	0.294061	0.105374	0.004003	0.105358	8	44	53
387	-0.730868	-0.732116	0.006237	10.232097	0.301978	0.100825	0.003930	0.100713	7	49	57
388	-0.723458	-0.724750	0.006457	11.217521	0.292741	0.134795	0.004095	0.134644	9	44	53
389	-0.710680	-0.711929	0.006243	10.478363	0.299615	0.120598	0.003923	0.120439	5	51	58
390	-0.721833	-0.723123	0.006452	11.478363	0.290390	0.091637	0.004059	0.091528	6	41	48
391	-0.745360	-0.746629	0.006348	10.637542	0.298108	0.120697	0.003982	0.120772	6	55	61
392	-0.694951	-0.696248	0.006483	11.637541	0.288974	0.119900	0.004074	0.120017	6	45	53
393	-0.721842	-0.723154	0.006562	10.796721	0.296616	0.101831	0.004138	0.101763	7	49	58
394	-0.712059	-0.713346	0.006437	11.796721	0.287571	0.077068	0.004052	0.077057	5	44	50
395	-0.722130	-0.723454	0.006619	11.004302	0.294692	0.106301	0.004204	0.106067	6	48	54
396	-0.722591	-0.723862	0.006351	10.163486	0.302643	0.121086	0.003978	0.120917	6	43	50
397	-0.729812	-0.731144	0.006662	11.163485	0.293233	0.099666	0.004179	0.099630	6	50	57
398	-0.731732	-0.733034	0.006508	12.163484	0.284391	0.098404	0.004097	0.098023	7	47	55
399	-0.774180	-0.775475	0.006473	13.156684	0.276122	0.120441	0.004024	0.120419	8	51	60
400	-0.701999	-0.703271	0.006359	12.315867	0.283090	0.115278	0.003951	0.115186	6	43	49
401	-0.715385	-0.716693	0.006540	13.315124	0.274847	0.093745	0.004057	0.093569	7	49	57
402	-0.741672	-0.742971	0.006500	14.315124	0.267064	0.109191	0.004017	0.109054	6	44	52
403	-0.714691	-0.715997	0.006528	13.474304	0.273578	0.106214	0.004034	0.106092	5	51	59
404	-0.743099	-0.744464	0.006821	12.633483	0.280417	0.109624	0.004245	0.109633	7	46	54
405	-0.755477	-0.756820	0.006712	13.633453	0.272321	0.084153	0.004172	0.084068	5	53	59
406	-0.736847	-0.738198	0.006753	12.792632	0.279096	0.144330	0.004211	0.144052	8	43	51
407	-0.748912	-0.750251	0.006699	13.786166	0.271125	0.108125	0.004141	0.108017	6	50	58
408	-0.715489	-0.716823	0.006671	14.786166	0.263549	0.094769	0.004104	0.094782	7	45	52
409	-0.710930	-0.712290	0.006799	15.270401	0.260030	0.087658	0.004204	0.087560	7	53	60
410	-0.726537	-0.727849	0.006559	14.619432	0.264782	0.112374	0.004024	0.112256	7	43	51
411	-0.747429	-0.748763	0.006672	13.778614	0.271184	0.091495	0.004088	0.091395	6	50	58
412	-0.743977	-0.745294	0.006586	14.708533	0.264122	0.103701	0.004029	0.103548	6	43	50
413	-0.739888	-0.741211	0.006617	13.867719	0.270491	0.104875	0.004051	0.104885	6	54	61
414	-0.709804	-0.711137	0.006668	14.867719	0.262950	0.100549	0.004089	0.100360	8	46	56
415	-0.731617	-0.732955	0.006687	15.867687	0.255818	0.080054	0.004077	0.080123	6	52	59
416	-0.701467	-0.702800	0.006665	16.867296	0.249065	0.088721	0.004075	0.088590	6	48	55
417	-0.718519	-0.719881	0.006813	17.804013	0.243052	0.128876	0.004146	0.128911	8	50	58
418	-0.689121	-0.690486	0.006825	18.804013	0.236946	0.098159	0.004172	0.097878	6	41	49
419	-0.712250	-0.713616	0.006832	19.804011	0.231139	0.118635	0.004170	0.118498	6	49	56
420	-0.754858	-0.756259	0.007005	18.963190	0.236002	0.100642	0.004273	0.100490	6	43	50
421	-0.736778	-0.738124	0.006731	19.963190	0.230241	0.091462	0.004090	0.091380	7	47	55
422	-0.756801	-0.758219	0.007090	20.727873	0.226022	0.103827	0.004328	0.103709	7	43	51
423	-0.730239	-0.731631	0.006960	19.887205	0.230669	0.119365	0.004228	0.119318	5	51	58
424	-0.724043	-0.725387	0.006722	20.393114	0.227850	0.108994	0.004075	0.108847	7	43	50
425	-0.719591	-0.720957	0.006831	19.552295	0.232574	0.097088	0.004145	0.097127	5	51	57
426	-0.703442	-0.704768	0.006630	20.552295	0.226977	0.091921	0.004014	0.091744	7	44	51
427	-0.725110	-0.726468	0.006789	19.711474	0.231664	0.112161	0.004108	0.112142	7	54	61
428	-0.751271	-0.752665	0.006974	20.711474	0.226110	0.134794	0.004232	0.134797	8	44	52
429	-0.726282	-0.727646	0.006820	19.870653	0.230762	0.116297	0.004136	0.116205	5	50	56
430	-0.772261	-0.773657	0.006978	19.029832	0.235609	0.110068	0.004224	0.109947	6	43	49
431	-0.726153	-0.727557	0.007022	20.029832	0.229867	0.105965	0.004267	0.105828	8	52	60
432	-0.735227	-0.736587	0.006801	19.290285	0.234086	0.104668	0.004095	0.104713	8	44	53
433	-0.744485	-0.745876	0.006955	18.452916	0.239055	0.086612	0.004206	0.086498	6	49	56
434	-0.723289	-0.724656	0.006833	19.452909	0.233145	0.092019	0.004120	0.091877	6	44	53
435	-0.712407	-0.713770	0.006815	19.314840	0.233944	0.110591	0.004093	0.110364	6	51	58
436	-0.752855	-0.754255	0.007001	18.474085	0.238926	0.144185	0.004215	0.144162	6	43	50
437	-0.718336	-0.719723	0.006935	17.633265	0.244126	0.110487	0.004176	0.110400	6	52	58
438	-0.764491	-0.765958	0.007335	16.792444	0.249558	0.111581	0.004431	0.111687	6	46	53
439	-0.738446	-0.739804	0.006786	17.792437	0.243125	0.145972	0.004077	0.145784	9	50	61
440	-0.710325	-0.711658	0.006668	16.951616	0.248511	0.107674	0.003992	0.107531	9	43	52
441	-0.689130	-0.690516	0.006931	16.110796	0.254142	0.131697	0.004145	0.131653	6	56	63
442	-0.755893	-0.757268	0.006877	17.110796	0.247473	0.116958	0.004108	0.116815	7	46	53
443	-0.734505	-0.735942	0.007183	18.110796	0.241146	0.109428	0.004312	0.109207	8	53	61
444	-0.726315	-0.727694	0.006893	17.269975	0.246444	0.102552	0.004091	0.102298	7	47	55
445	-0.712366	-0.713769	0.007015	16.429170	0.251980	0.116634	0.004183	0.116704	10	67	77
446	-0.722932	-0.724320	0.006935	15.588350	0.257771	0.103326	0.004123	0.103080	8	52	62
447	-0.732900	-0.734267	0.006831	15.595073	0.257723	0.089268	0.004079	0.089263	8	44	53
448	-0.731353	-0.732778	0.007126	14.781919	0.263580	0.087230	0.004248	0.087324	8	53	63
449	-0.720055	-0.721458	0.007015	13.941098	0.269923	0.124180	0.004178	0.124059	6	47	53
450	-0.729997	-0.731404	0.007032	14.929604	0.262497	0.118305	0.004171	0.118298	8	60	69
451	-0.718042	-0.719446	0.007020	14.088783	0.268787	0.141728	0.004153	0.141561	7	46	53
452	-0.744182	-0.745590	0.007042	15.088783	0.261339	0.097522	0.004165	0.097386	5	56	63
453	-0.735017	-0.736554	0.007686	14.259250	0.267487	0.114781	0.004589	0.114726	8	47	56
454	-0.764503	-0.765944	0.007208	15.259250	0.260110	0.087663	0.004279	0.087725	10	51	62
455	-0.709802	-0.711248	0.007228	14.418429	0.266285	0.101161	0.004288	0.101161	7	52	61
456	-0.754584	-0.756013	0.007145	15.418256	0.258975	0.120940	0.004219	0.120826	6	49	57
457	-0.692439	-0.693835	0.006979	16.416731	0.252064	0.101984	0.004097	0.102116	6	55	63
458	-0.695385	-0.696811	0.007125	17.416731	0.245502	0.087803	0.004215	0.087842	6	47	55
459	-0.730592	-0.731990	0.006986	16.575910	0.250996	0.098038	0.004109	0.097859	6	53	61
460	-0.715485	-0.716930	0.007224	15.735188	0.256740	0.102122	0.004261	0.102103	5	46	54
461	-0.677179	-0.678582	0.007015	16.735184	0.249937	0.123119	0.004147	0.123135	21	48	75
462	-0.714807	-0.716229	0.007111	15.894363	0.255633	0.111444	0.004196	0.111674	8	49	57
463	-0.744570	-0.746009	0.007198	16.894363	0.248887	0.096651	0.004275	0.096555	12	49	63
464	-0.734075	-0.735523	0.007242	17.885256	0.242544	0.078897	0.004304	0.078703	7	51	59
465	-0.703989	-0.705436	0.007239	17.045022	0.247901	0.095838	0.004290	0.095732	7	48	55
466	-0.747839	-0.749280	0.007202	18.040944	0.241577	0.117802	0.004257	0.117840	7	52	60
467	-0.743881	-0.745304	0.007113	19.040944	0.235544	0.109341	0.004199	0.109455	5	46	53
468	-0.771638	-0.773107	0.007345	20.040944	0.229805	0.080083	0.004347	0.079866	6	49	56
469	-0.729903	-0.731335	0.007164	20.965222	0.224743	0.085619	0.004233	0.085319	6	52	59
470	-0.758803	-0.760250	0.007235	20.124433	0.229338	0.114701	0.004289	0.114604	7	53	61
471	-0.721050	-0.722514	0.007320	19.283637	0.234125	0.139737	0.004345	0.139615	6	50	57
472	-0.774535	-0.775993	0.007292	18.442816	0.239116	0.098558	0.004299	0.098501	10	50	60
473	-0.746898	-0.748393	0.007476	19.442816	0.233203	0.116180	0.004417	0.116005	6	46	53
474	-0.739030	-0.740507	0.007388	20.442816	0.227576	0.110582	0.004344	0.110513	6	55	63
475	-0.755999	-0.757459	0.007297	21.442809	0.222214	0.093731	0.004291	0.093721	6	46	54
476	-0.757385	-0.758824	0.007197	21.721418	0.220765	0.113730	0.004226	0.113789	7	55	63
477	-0.742382	-0.743817	0.007173	20.880600	0.225197	0.122890	0.004196	0.123027	7	48	55
478	-0.729085	-0.730533	0.007236	21.873815	0.219980	0.119690	0.004252	0.119751	7	55	63
479	-0.720919	-0.722361	0.007206	21.032995	0.224381	0.078233	0.004249	0.078053	7	46	53
480	-0.719850	-0.721306	0.007279	22.032995	0.219167	0.107687	0.004279	0.107753	6	52	59
481	-0.707516	-0.708930	0.007069	23.032995	0.214189	0.110872	0.004150	0.110633	5	46	53
482	-0.667795	-0.669201	0.007029	24.032995	0.209433	0.126641	0.004113	0.126568	6	50	58
483	-0.703310	-0.704756	0.007229	25.032940	0.204884	0.088873	0.004248	0.088794	6	46	52
484	-0.724260	-0.725685	0.007125	26.031603	0.200533	0.096702	0.004177	0.096631	8	54	64
485	-0.745386	-0.746878	0.007461	26.996216	0.196503	0.125810	0.004378	0.125778	7	45	57
486	-0.718855	-0.720329	0.007370	26.155396	0.200007	0.059838	0.004327	0.059733	9	48	57
487	-0.735880	-0.737340	0.007297	27.048259	0.196290	0.099917	0.004264	0.099806	7	49	56
488	-0.715585	-0.717039	0.007272	26.207438	0.199786	0.105409	0.004285	0.105285	8	52	62
489	-0.734864	-0.736334	0.007350	27.204404	0.195654	0.166165	0.004297	0.166220	7	49	57
490	-0.707095	-0.708592	0.007485	28.204404	0.191678	0.088188	0.004366	0.088044	8	43	53
491	-0.711651	-0.713110	0.007293	29.204404	0.187860	0.087393	0.004269	0.087180	7	51	58
492	-0.693721	-0.695157	0.007177	30.204388	0.184191	0.110468	0.004172	0.110339	10	43	54
493	-0.729935	-0.731427	0.007463	29.363567	0.187266	0.123156	0.004352	0.123132	8	48	56
494	-0.732546	-0.734024	0.007387	28.522746	0.190446	0.084911	0.004352	0.084755	6	44	52
495	-0.738157	-0.739650	0.007464	27.681925	0.193735	0.130319	0.004359	0.130390	7	49	56
496	-0.720465	-0.721918	0.007264	28.642671	0.189986	0.107975	0.004233	0.107834	8	53	61
497	-0.727755	-0.729200	0.007225	29.642671	0.186234	0.110261	0.004194	0.110070	7	65	72
498	-0.720941	-0.722347	0.007029	30.642668	0.182628	0.089316	0.004083	0.089145	5	51	58
499	-0.736562	-0.738104	0.007711	29.801848	0.185651	0.130041	0.004498	0.129993	8	54	62
500	-0.713129	-0.714600	0.007354	28.961029	0.188775	0.114332	0.004250	0.114225	6	47	55
501	-0.747951	-0.749446	0.007473	28.120311	0.192006	0.093507	0.004336	0.093369	13	52	66
502	-0.717441	-0.718930	0.007449	27.279969	0.195348	0.113548	0.004294	0.113329	6	52	59
503	-0.747172	-0.748664	0.007460	26.439148	0.198811	0.089771	0.004320	0.089411	7	43	52
504	-0.730433	-0.731920	0.007431	27.439141	0.194706	0.088729	0.004290	0.088472	6	53	61
505	-0.721600	-0.723158	0.007789	26.598340	0.198146	0.100402	0.004491	0.100108	8	46	57
506	-0.745942	-0.747466	0.007621	26.227593	0.199701	0.128261	0.004393	0.128220	7	52	60
507	-0.710894	-0.712401	0.007537	25.386772	0.203321	0.097511	0.004339	0.097506	6	45	53
508	-0.742656	-0.744139	0.007419	24.545951	0.207074	0.110492	0.004273	0.110348	8	54	62
509	-0.721357	-0.722861	0.007519	25.545951	0.202626	0.140188	0.004323	0.140077	8	43	53
510	-0.745295	-0.746799	0.007519	24.705130	0.206353	0.125168	0.004315	0.125162	8	54	62
511	-0.721506	-0.722993	0.007434	25.705130	0.201935	0.101112	0.004283	0.100857	8	48	57
512	-0.742083	-0.743615	0.007661	24.923899	0.205370	0.113643	0.004401	0.113448	7	54	61
513	-0.732095	-0.733672	0.007883	24.083078	0.209200	0.074444	0.004543	0.074401	7	48	57
514	-0.701223	-0.702721	0.007488	23.242258	0.213176	0.099735	0.004257	0.099547	8	52	60
515	-0.768670	-0.770297	0.008132	22.418439	0.217221	0.105016	0.004650	0.104940	10	47	58
516	-0.713054	-0.714626	0.007859	21.580789	0.221494	0.096170	0.004474	0.096169	8	51	60
517	-0.702262	-0.703770	0.007538	20.739969	0.225956	0.112435	0.004304	0.112334	5	52	59
518	-0.719168	-0.720732	0.007820	19.899148	0.230601	0.102580	0.004470	0.102658	9	55	64
519	-0.711265	-0.712785	0.007599	20.899148	0.225098	0.122574	0.004329	0.122565	6	63	69
520	-0.691691	-0.693154	0.007315	20.058327	0.229707	0.090063	0.004169	0.089830	7	46	54
521	-0.717447	-0.718973	0.007628	19.217506	0.234510	0.099799	0.004343	0.099613	7	51	58
522	-0.722557	-0.724092	0.007675	18.379725	0.239499	0.104752	0.004374	0.104506	8	43	52
523	-0.729744	-0.731262	0.007591	17.582154	0.244450	0.126183	0.004303	0.126251	6	53	60
524	-0.685392	-0.686947	0.007774	16.811001	0.249435	0.129648	0.004437	0.129282	8	46	54
525	-0.719732	-0.721284	0.007758	17.810865	0.243009	0.102826	0.004408	0.102841	10	55	66
526	-0.750532	-0.752160	0.008138	17.004838	0.248163	0.112205	0.004628	0.112012	7	46	54
527	-0.734341	-0.735915	0.007867	16.164017	0.253778	0.096148	0.004452	0.096056	11	52	63
528	-0.726149	-0.727714	0.007821	15.922476	0.255438	0.108310	0.004422	0.108179	7	50	59
529	-0.713552	-0.715117	0.007822	15.081655	0.261390	0.117531	0.004420	0.117597	10	46	56
530	-0.730656	-0.732292	0.008181	14.240835	0.267627	0.113298	0.004658	0.113339	7	56	64
531	-0.711327	-0.712960	0.008168	14.611833	0.264839	0.092120	0.004645	0.092104	8	46	55
532	-0.734515	-0.736043	0.007640	13.771012	0.271243	0.083376	0.004326	0.083289	8	52	62
533	-0.727679	-0.729208	0.007645	12.930479	0.277963	0.094912	0.004312	0.094706	7	44	53
534	-0.727426	-0.728986	0.007801	12.089659	0.285026	0.125222	0.004375	0.125034	6	53	60
535	-0.690958	-0.692483	0.007626	13.089659	0.276665	0.119818	0.004256	0.119713	7	46	53
536	-0.744371	-0.746022	0.008259	14.089659	0.268780	0.079427	0.004671	0.079330	8	54	63
537	-0.734936	-0.736553	0.008087	13.248838	0.275379	0.099330	0.004549	0.099345	7	45	53
538	-0.718770	-0.720278	0.007539	14.248837	0.267566	0.148288	0.004251	0.148213	7	55	63
539	-0.706188	-0.707763	0.007877	13.408016	0.274105	0.109497	0.004416	0.109205	6	44	53
540	-0.723946	-0.725597	0.008256	12.567195	0.280971	0.082405	0.004656	0.082383	8	54	62
541	-0.689347	-0.690899	0.007760	11.726378	0.288190	0.130799	0.004339	0.130780	6	49	58
542	-0.705820	-0.707386	0.007833	10.885557	0.295789	0.109460	0.004393	0.109504	9	45	55
543	-0.741068	-0.742666	0.007989	11.885556	0.286795	0.092828	0.004490	0.092823	7	42	49
544	-0.715686	-0.717244	0.007792	11.044736	0.294320	0.130814	0.004362	0.130739	8	49	57
545	-0.712550	-0.714181	0.008159	12.044104	0.285419	0.125055	0.004575	0.125080	6	47	53
546	-0.734545	-0.736136	0.007954	11.203284	0.292871	0.098336	0.004466	0.098179	9	47	57
547	-0.738200	-0.739770	0.007853	10.362463	0.300723	0.110891	0.004388	0.110798	6	61	69
548	-0.737389	-0.738953	0.007820	9.521642	0.309007	0.100608	0.004368	0.100611	11	48	61
549	-0.712276	-0.713864	0.007940	10.370073	0.300650	0.109371	0.004431	0.109027	7	54	62
550	-0.738697	-0.740321	0.008120	9.529481	0.308928	0.126899	0.004538	0.126812	7	45	53
551	-0.731829	-0.733466	0.008183	8.688660	0.317677	0.112280	0.004565	0.112079	13	51	65
552	-0.746173	-0.747831	0.008291	7.847839	0.326936	0.128185	0.004609	0.128245	8	45	53
553	-0.723604	-0.725262	0.008292	8.847839	0.315983	0.101079	0.004599	0.100864	6	51	58
