1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
554	-0.724730	-0.750686	0.129782	26.180946	0.946662	0.154932	0.101612	0.155244	12	55	71
555	-0.758068	-0.783689	0.128105	27.180946	0.927014	0.151198	0.100806	0.151697	16	67	89
556	-0.729640	-0.754747	0.125536	28.180946	0.908165	0.170158	0.097614	0.169868	10	50	64
557	-0.733649	-0.759801	0.130759	27.206208	0.926528	0.169775	0.098784	0.170028	7	44	55
558	-0.724984	-0.749860	0.124379	28.206208	0.907699	0.179271	0.097527	0.179364	7	52	62
559	-0.701696	-0.726185	0.122446	29.206208	0.889619	0.162382	0.097816	0.162181	9	46	59
560	-0.719628	-0.745462	0.129171	30.204769	0.872270	0.135114	0.100229	0.135465	7	53	64
561	-0.777355	-0.804736	0.136904	31.204769	0.855562	0.186851	0.105291	0.186046	8	64	76
562	-0.733656	-0.760429	0.133863	32.204769	0.839481	0.148926	0.102911	0.149185	11	68	83
563	-0.706137	-0.731240	0.125512	33.204769	0.823994	0.154653	0.096667	0.154657	14	55	73
564	-0.748151	-0.774491	0.131700	34.160553	0.809716	0.179134	0.100793	0.179367	13	63	80
565	-0.715782	-0.740599	0.124083	35.160553	0.795298	0.160802	0.097726	0.160997	8	45	57
566	-0.701576	-0.728398	0.134110	34.185814	0.809346	0.149782	0.102661	0.149852	7	55	67
567	-0.748969	-0.774700	0.128653	33.211074	0.823898	0.143458	0.099119	0.144417	9	50	63
568	-0.737448	-0.764987	0.137693	32.937234	0.828081	0.172553	0.104696	0.173048	11	48	63
569	-0.743437	-0.769434	0.129984	31.962498	0.843321	0.173125	0.100388	0.173607	8	61	75
570	-0.765158	-0.792780	0.138110	32.962498	0.827693	0.198359	0.104265	0.198869	10	50	64
571	-0.762130	-0.787863	0.128663	33.961243	0.812653	0.201624	0.101858	0.201474	9	55	67
572	-0.772450	-0.799552	0.135508	32.986503	0.827325	0.152418	0.104209	0.152133	9	58	71
573	-0.733665	-0.760007	0.131711	32.011763	0.842538	0.174102	0.101390	0.174594	8	50	64
574	-0.744451	-0.770659	0.131044	32.881565	0.828937	0.168284	0.101437	0.169100	8	56	68
575	-0.725638	-0.750702	0.125317	33.881565	0.813833	0.152504	0.097892	0.152511	7	52	62
576	-0.717046	-0.744407	0.136805	34.819393	0.800159	0.203160	0.104349	0.203510	8	55	68
577	-0.706346	-0.732066	0.128597	33.844653	0.814380	0.135972	0.099855	0.135434	9	56	69
578	-0.729006	-0.754234	0.126139	34.779638	0.800730	0.154433	0.100315	0.153595	8	49	61
579	-0.728996	-0.753436	0.122202	35.779638	0.786627	0.172133	0.096877	0.172108	10	52	66
580	-0.756745	-0.782862	0.130588	36.779638	0.773013	0.158513	0.101169	0.158220	8	49	62
581	-0.740473	-0.765241	0.123838	37.710886	0.760752	0.186282	0.096842	0.186489	9	55	70
582	-0.694837	-0.720887	0.130250	38.710886	0.748011	0.165538	0.100706	0.166048	8	46	58
583	-0.731998	-0.758171	0.130867	37.736146	0.760424	0.218004	0.101510	0.216592	10	45	59
584	-0.701052	-0.725845	0.123965	38.736145	0.747695	0.170324	0.098693	0.170184	7	52	63
585	-0.743338	-0.770084	0.133729	39.736145	0.735384	0.175895	0.103125	0.176553	8	44	57
586	-0.728389	-0.754702	0.131564	40.736145	0.723472	0.185941	0.102488	0.185534	7	51	62
587	-0.709233	-0.733139	0.119533	41.736145	0.711940	0.148731	0.095294	0.148479	8	45	57
588	-0.765259	-0.791040	0.128905	40.761405	0.723177	0.170347	0.100090	0.170009	8	58	71
589	-0.727722	-0.754417	0.133477	39.786666	0.734773	0.168109	0.100672	0.168507	8	99	110
590	-0.748870	-0.775652	0.133910	40.786666	0.722881	0.157841	0.102309	0.158572	11	53	68
591	-0.737035	-0.761716	0.123403	41.786665	0.711368	0.161722	0.096544	0.161832	10	46	60
592	-0.703649	-0.730106	0.132286	40.811928	0.722585	0.202083	0.100240	0.201935	7	51	63
593	-0.731918	-0.756904	0.124932	41.809373	0.711110	0.139933	0.096596	0.140264	8	57	72
594	-0.699463	-0.724688	0.126127	40.834633	0.722320	0.141799	0.098387	0.142307	12	54	71
595	-0.728435	-0.755093	0.133289	39.859894	0.733889	0.172812	0.102233	0.172590	8	46	59
596	-0.772880	-0.799318	0.132189	38.885154	0.745834	0.179261	0.099482	0.178806	11	50	65
597	-0.731611	-0.757166	0.127777	37.910414	0.758175	0.160978	0.098680	0.161194	9	55	69
598	-0.747201	-0.775041	0.139200	38.910414	0.745520	0.188585	0.104926	0.188448	10	54	68
599	-0.778139	-0.804278	0.130691	37.935675	0.757850	0.166306	0.100777	0.166661	8	85	98
600	-0.717893	-0.743155	0.126312	36.960954	0.770595	0.170771	0.097655	0.170813	10	52	67
601	-0.755846	-0.782788	0.134713	35.986214	0.783776	0.188350	0.101976	0.188903	8	48	60
602	-0.701739	-0.728435	0.133478	35.011474	0.797415	0.146988	0.101868	0.146886	9	47	61
603	-0.755479	-0.780502	0.125116	34.057812	0.811227	0.160736	0.097415	0.160759	8	45	57
604	-0.746961	-0.773918	0.134784	33.083072	0.825848	0.177574	0.102448	0.177699	9	45	58
605	-0.732900	-0.758622	0.128612	34.083072	0.810855	0.143958	0.101042	0.143911	7	46	58
606	-0.741629	-0.768614	0.134924	35.083072	0.796397	0.168996	0.101763	0.168766	8	44	56
607	-0.712700	-0.737780	0.125404	34.108333	0.810484	0.173028	0.097250	0.173143	7	47	58
608	-0.719027	-0.743561	0.122671	35.093578	0.796248	0.199631	0.097710	0.200466	7	43	55
609	-0.715422	-0.742276	0.134271	34.119209	0.810324	0.172772	0.102026	0.173601	8	46	59
610	-0.762298	-0.788648	0.131752	33.144469	0.824912	0.163384	0.102104	0.163452	7	48	58
611	-0.729138	-0.755206	0.130340	32.169742	0.840034	0.155139	0.099925	0.154639	9	51	64
612	-0.689030	-0.713718	0.123442	31.195009	0.855722	0.149287	0.098752	0.150216	9	56	68
613	-0.741042	-0.766948	0.129532	30.908012	0.860453	0.160569	0.099660	0.160083	14	62	83
614	-0.734689	-0.761920	0.136156	29.933272	0.876920	0.174410	0.103717	0.174992	8	61	74
615	-0.734548	-0.760831	0.131416	28.959669	0.894009	0.158806	0.102065	0.158637	11	70	84
616	-0.728040	-0.754150	0.130550	29.959371	0.876471	0.163979	0.100772	0.163372	18	87	115
617	-0.754699	-0.780302	0.128017	30.512610	0.867058	0.163983	0.100028	0.164667	8	52	66
618	-0.726671	-0.752900	0.131148	31.285409	0.854242	0.175103	0.102481	0.174605	7	47	58
619	-0.741189	-0.768291	0.135508	30.310777	0.870468	0.161602	0.103397	0.161973	7	44	55
620	-0.707718	-0.733794	0.130382	31.310777	0.853828	0.152719	0.100946	0.152743	8	45	57
621	-0.726333	-0.751459	0.125630	30.336038	0.870040	0.163500	0.099227	0.164083	7	52	64
622	-0.725380	-0.751191	0.129055	29.369998	0.886726	0.150974	0.099378	0.150802	8	52	65
623	-0.763945	-0.790588	0.133219	30.369998	0.869465	0.153436	0.102869	0.153211	11	121	136
624	-0.705764	-0.730705	0.124707	29.395259	0.886282	0.145808	0.100047	0.146715	70	177	273
625	-0.699985	-0.725735	0.128748	28.420519	0.903762	0.164938	0.102228	0.164641	35	120	184
626	-0.734269	-0.760385	0.130581	28.320841	0.905589	0.158486	0.099814	0.158521	60	201	268
627	-0.748557	-0.775030	0.132364	29.320841	0.887593	0.169968	0.102357	0.170732	39	211	254
628	-0.730647	-0.755717	0.125351	28.346102	0.905125	0.160727	0.098984	0.160657	11	70	84
629	-0.720913	-0.747337	0.132123	27.371362	0.923365	0.152601	0.101577	0.152938	12	61	81
630	-0.734041	-0.760724	0.133417	28.371355	0.904662	0.155584	0.105539	0.155995	11	175	190
631	-0.754846	-0.781916	0.135350	27.397013	0.922875	0.157798	0.101970	0.159181	65	108	177
632	-0.704725	-0.731407	0.133412	28.397013	0.904192	0.171188	0.101860	0.172522	62	200	266
633	-0.735985	-0.761717	0.128664	29.397013	0.886251	0.153019	0.101663	0.152925	33	199	237
634	-0.736474	-0.761678	0.126023	30.380837	0.869281	0.155110	0.099227	0.155100	35	122	161
635	-0.748121	-0.774029	0.129541	31.380837	0.852686	0.170545	0.099886	0.170485	45	221	290
636	-0.746770	-0.771223	0.122265	32.380837	0.836712	0.159519	0.097388	0.159143	12	52	77
637	-0.697482	-0.722278	0.123978	31.406097	0.852275	0.172333	0.098517	0.173155	13	88	105
638	-0.774421	-0.800448	0.130136	32.405781	0.836321	0.160105	0.100691	0.160695	25	162	209
639	-0.738706	-0.765110	0.132017	31.431042	0.851869	0.159131	0.103568	0.159452	39	158	222
640	-0.725495	-0.752846	0.136756	32.322351	0.837630	0.157375	0.104224	0.157819	34	120	161
641	-0.736533	-0.764144	0.138054	33.322029	0.822215	0.193587	0.106392	0.193695	36	76	116
642	-0.763805	-0.789737	0.129659	34.322029	0.807353	0.168512	0.098243	0.169040	9	56	69
643	-0.705906	-0.732277	0.131856	35.322029	0.793018	0.172408	0.102438	0.172303	11	59	74
644	-0.711200	-0.738110	0.134554	34.347289	0.806984	0.181844	0.103807	0.182464	8	65	78
645	-0.722393	-0.749079	0.133429	33.372550	0.821451	0.186572	0.101013	0.186080	11	63	86
646	-0.746597	-0.772388	0.128953	32.397810	0.836446	0.174326	0.101464	0.173917	14	50	68
647	-0.740615	-0.768167	0.137756	31.423070	0.851999	0.168251	0.105831	0.168029	10	50	65
648	-0.719069	-0.744557	0.127443	30.448511	0.868138	0.149485	0.098748	0.149193	7	51	63
649	-0.721063	-0.747166	0.130513	29.473772	0.884903	0.160251	0.102055	0.160226	7	50	62
650	-0.746705	-0.772132	0.127135	28.519370	0.901958	0.205842	0.101199	0.204989	12	170	187
651	-0.706694	-0.732502	0.129039	27.544630	0.920069	0.210048	0.099154	0.209944	62	191	258
652	-0.745926	-0.772924	0.134992	28.422432	0.903727	0.159967	0.102436	0.159392	23	174	202
653	-0.717164	-0.742596	0.127161	27.447692	0.921910	0.149407	0.098903	0.150358	36	139	179
654	-0.742178	-0.766935	0.123786	27.162282	0.927373	0.159645	0.099041	0.159472	16	51	71
655	-0.739502	-0.765964	0.132311	26.451468	0.941265	0.158871	0.102188	0.158861	10	49	62
656	-0.691168	-0.716963	0.128973	27.451468	0.921838	0.148960	0.101950	0.148911	7	49	60
657	-0.756630	-0.784457	0.139134	28.451455	0.903197	0.154644	0.106198	0.154791	8	52	65
658	-0.752428	-0.779285	0.134286	27.480583	0.921284	0.175205	0.102600	0.175297	7	54	64
659	-0.743834	-0.770808	0.134872	26.505843	0.940188	0.179171	0.105728	0.178566	7	51	62
660	-0.723487	-0.748778	0.126455	25.581229	0.958850	0.151614	0.098255	0.152327	8	50	62
661	-0.766375	-0.792131	0.128778	26.581229	0.938698	0.194794	0.099691	0.195135	8	50	62
662	-0.708253	-0.734428	0.130873	25.606489	0.958330	0.187395	0.101372	0.187310	7	64	75
663	-0.735927	-0.761391	0.127324	26.606489	0.938200	0.152141	0.100470	0.152073	8	120	132
664	-0.731703	-0.757498	0.128978	27.606489	0.918898	0.159012	0.099583	0.159621	38	152	194
665	-0.741110	-0.767271	0.130805	27.672596	0.917650	0.166951	0.100518	0.166830	13	98	116
666	-0.737243	-0.764502	0.136293	26.697887	0.936402	0.170672	0.104296	0.170859	35	178	218
667	-0.735238	-0.762177	0.134693	25.741288	0.955566	0.170634	0.103214	0.170252	36	117	157
668	-0.763236	-0.790498	0.136309	26.741288	0.935551	0.169761	0.103935	0.169966	33	56	92
669	-0.735525	-0.760402	0.124386	27.741269	0.916357	0.175108	0.098271	0.174724	8	52	66
670	-0.724116	-0.749185	0.125344	26.766530	0.935056	0.144109	0.096897	0.144632	8	69	81
671	-0.728767	-0.755420	0.133266	27.759380	0.916017	0.183735	0.100996	0.183175	10	78	97
672	-0.725959	-0.753761	0.139006	26.784640	0.934702	0.202658	0.104917	0.202305	12	56	71
673	-0.755289	-0.781083	0.128970	27.784640	0.915542	0.164950	0.099980	0.165072	10	75	107
674	-0.740995	-0.768098	0.135516	28.784640	0.897152	0.158225	0.103219	0.157925	42	133	179
675	-0.747694	-0.774731	0.135184	29.784640	0.879486	0.210607	0.100398	0.209996	37	161	202
676	-0.732759	-0.759018	0.131294	30.784640	0.862503	0.182577	0.101186	0.183314	28	124	155
677	-0.710811	-0.737921	0.135552	31.784640	0.846163	0.167029	0.102970	0.168009	9	44	58
678	-0.697234	-0.722710	0.127378	32.784640	0.830430	0.160670	0.100274	0.160482	7	53	64
679	-0.766067	-0.791735	0.128342	31.810187	0.845754	0.158139	0.100692	0.158309	9	55	73
680	-0.727041	-0.752259	0.126087	30.835447	0.861658	0.163719	0.099060	0.164885	7	54	68
681	-0.751637	-0.778167	0.132650	31.835447	0.845349	0.179346	0.101135	0.179757	7	55	73
682	-0.742330	-0.768271	0.129701	32.835447	0.829647	0.206528	0.100617	0.205951	14	62	82
683	-0.732146	-0.759421	0.136377	31.860707	0.844945	0.175250	0.103434	0.176201	8	55	68
684	-0.737917	-0.763428	0.127556	32.860707	0.829258	0.146651	0.098874	0.147381	8	128	140
685	-0.753809	-0.779191	0.126907	31.887588	0.844516	0.160810	0.099580	0.161111	37	147	188
686	-0.744727	-0.771122	0.131971	31.007633	0.858805	0.159798	0.101833	0.159627	38	182	226
687	-0.755401	-0.781730	0.131646	30.229452	0.871850	0.163574	0.103031	0.163300	36	149	214
688	-0.721833	-0.749078	0.136228	29.254794	0.888759	0.159309	0.103559	0.159504	34	86	124
689	-0.725609	-0.753927	0.141591	28.280054	0.906338	0.173786	0.105221	0.173106	10	58	75
690	-0.735686	-0.761655	0.129846	27.313159	0.924477	0.161529	0.100293	0.161546	8	82	94
691	-0.701111	-0.727806	0.133474	26.338419	0.943513	0.154003	0.101757	0.153690	18	97	119
692	-0.728233	-0.754801	0.132837	25.412051	0.962345	0.162763	0.100870	0.163036	15	49	68
693	-0.741816	-0.768701	0.134427	26.409002	0.942108	0.158660	0.104527	0.158336	8	45	57
694	-0.743399	-0.770284	0.134423	27.409002	0.922647	0.159080	0.102891	0.159588	15	46	65
695	-0.726236	-0.753620	0.136922	26.434266	0.941606	0.167870	0.104391	0.167676	9	115	132
696	-0.738358	-0.766700	0.141709	25.459526	0.961362	0.196182	0.105827	0.196801	15	151	171
697	-0.754475	-0.780752	0.131386	24.484787	0.981964	0.157655	0.102552	0.157647	63	159	248
698	-0.733145	-0.759743	0.132990	23.510047	1.003468	0.176503	0.102055	0.176202	36	149	189
699	-0.747129	-0.773785	0.133278	22.535307	1.025935	0.151327	0.102748	0.151615	34	133	176
700	-0.739795	-0.766553	0.133791	23.535307	1.002899	0.159121	0.103272	0.158872	61	123	189
701	-0.735199	-0.761358	0.130795	24.535307	0.980874	0.152487	0.099084	0.152768	40	125	211
702	-0.721348	-0.747303	0.129775	25.535307	0.959796	0.196112	0.099143	0.196162	35	176	215
703	-0.755221	-0.782541	0.136599	26.535307	0.939605	0.158611	0.102817	0.159361	33	77	135
704	-0.757361	-0.784136	0.133873	27.535307	0.920246	0.169381	0.102885	0.169176	10	55	72
705	-0.745104	-0.772781	0.138385	26.563856	0.939041	0.168199	0.105726	0.167097	8	55	70
706	-0.729434	-0.757108	0.138372	25.591917	0.958630	0.199254	0.107232	0.199289	8	54	68
707	-0.722134	-0.748327	0.130965	24.617177	0.979114	0.160418	0.101633	0.160986	7	61	72
708	-0.732194	-0.760203	0.140048	25.617177	0.958110	0.172508	0.105756	0.172394	17	153	174
709	-0.707380	-0.732243	0.124311	26.617177	0.937989	0.175450	0.095938	0.175074	17	144	166
710	-0.750912	-0.776896	0.129917	25.642437	0.957592	0.177561	0.099570	0.177526	8	47	59
711	-0.723334	-0.749940	0.133027	26.642437	0.937492	0.148857	0.099945	0.149214	7	46	57
712	-0.730441	-0.757606	0.135825	25.668477	0.957057	0.206480	0.102881	0.206123	7	45	56
713	-0.772049	-0.798583	0.132668	26.668477	0.936980	0.160947	0.102085	0.160915	8	47	59
714	-0.748109	-0.774734	0.133129	27.668477	0.917728	0.174710	0.102463	0.173881	7	44	56
715	-0.692762	-0.717631	0.124343	26.697032	0.936419	0.157077	0.097712	0.157577	7	46	57
716	-0.708312	-0.735318	0.135028	25.722359	0.955953	0.173774	0.104078	0.173577	7	43	54
717	-0.718678	-0.745081	0.132013	24.747628	0.976322	0.150699	0.101706	0.150713	7	45	57
718	-0.724276	-0.750238	0.129809	23.772889	0.997577	0.191429	0.101181	0.191122	7	42	54
719	-0.745844	-0.772462	0.133090	24.772889	0.975783	0.202298	0.101386	0.201586	7	45	56
720	-0.767741	-0.795657	0.139579	25.772889	0.954921	0.205371	0.104651	0.205892	7	44	55
721	-0.709781	-0.737883	0.140509	24.798149	0.975245	0.141459	0.105700	0.141970	8	43	56
722	-0.734846	-0.760933	0.130436	23.823409	0.996453	0.192452	0.100402	0.192217	7	44	55
723	-0.705212	-0.730506	0.126469	23.622316	1.000943	0.148870	0.098869	0.148521	8	45	57
724	-0.711529	-0.738324	0.133977	24.622287	0.979004	0.175030	0.103592	0.175606	7	44	57
725	-0.754211	-0.781734	0.137617	23.647547	1.000378	0.163703	0.102895	0.164024	8	43	55
726	-0.708887	-0.735296	0.132045	24.647547	0.978462	0.161104	0.102454	0.160939	8	44	55
727	-0.727729	-0.755723	0.139966	23.672808	0.999812	0.175292	0.104328	0.176048	9	43	56
728	-0.723125	-0.749939	0.134068	22.698068	1.022114	0.164924	0.103039	0.164632	7	44	54
729	-0.701911	-0.727927	0.130077	23.698068	0.999247	0.160821	0.098804	0.161149	7	44	55
730	-0.709966	-0.735460	0.127467	24.698068	0.977381	0.160155	0.100350	0.160611	7	45	56
731	-0.717364	-0.744629	0.136323	25.698068	0.956451	0.163991	0.104595	0.164516	8	46	58
732	-0.747611	-0.774425	0.134070	26.698068	0.936399	0.169087	0.102153	0.168688	7	46	57
733	-0.744324	-0.771751	0.137134	25.723334	0.955934	0.159746	0.104571	0.159280	7	46	57
734	-0.706146	-0.734556	0.142051	24.748595	0.976301	0.195978	0.106608	0.196328	8	75	107
735	-0.728188	-0.754707	0.132595	25.748595	0.955417	0.190648	0.102186	0.191142	11	77	89
736	-0.747780	-0.775335	0.137777	24.773855	0.975762	0.153529	0.105038	0.154583	97	175	275
737	-0.728052	-0.754936	0.134423	23.803501	0.996895	0.158738	0.103541	0.158831	61	52	117
738	-0.749427	-0.776633	0.136031	24.803501	0.975131	0.217352	0.103006	0.218080	8	56	68
739	-0.760773	-0.787416	0.133218	23.828773	0.996333	0.187842	0.101980	0.187994	8	77	89
740	-0.776373	-0.804835	0.142309	22.854033	1.018479	0.168506	0.105681	0.168761	15	70	89
741	-0.731931	-0.760037	0.140531	21.879294	1.041631	0.186234	0.104715	0.186589	11	58	94
742	-0.744392	-0.771139	0.133732	22.879268	1.017893	0.159288	0.103152	0.159066	34	156	194
743	-0.719860	-0.746933	0.135368	21.904528	1.041018	0.182763	0.101099	0.183109	61	149	214
744	-0.717745	-0.743922	0.130886	20.982782	1.063874	0.193382	0.101042	0.193197	42	213	259
745	-0.736077	-0.763082	0.135026	20.008043	1.089162	0.151831	0.103776	0.152092	55	123	183
746	-0.692419	-0.719505	0.135429	21.008043	1.063235	0.175018	0.102682	0.174668	33	49	86
747	-0.728665	-0.756442	0.138886	22.008042	1.038513	0.182401	0.104469	0.182827	8	44	56
748	-0.740070	-0.766851	0.133904	23.000712	1.015084	0.170084	0.102301	0.170336	8	44	56
749	-0.728501	-0.754645	0.130721	23.077768	1.013309	0.161348	0.100660	0.161422	8	44	56
750	-0.734861	-0.761612	0.133755	24.073824	0.990917	0.192056	0.102620	0.191484	8	44	56
751	-0.760212	-0.790061	0.149245	25.073824	0.969409	0.168921	0.108525	0.169033	8	44	57
752	-0.727506	-0.754677	0.135858	26.073824	0.948816	0.184937	0.102875	0.185690	7	44	56
753	-0.729473	-0.756533	0.135299	25.099085	0.968878	0.167358	0.102061	0.166374	7	49	60
754	-0.725656	-0.753464	0.139039	26.099073	0.948307	0.185925	0.106103	0.185413	10	120	134
755	-0.712504	-0.739933	0.137142	27.099073	0.928592	0.169041	0.101501	0.169184	59	178	260
756	-0.730565	-0.758742	0.140881	26.124333	0.947799	0.161187	0.106615	0.161685	35	121	163
757	-0.713485	-0.740068	0.132913	25.241679	0.965891	0.188225	0.101299	0.188484	28	75	107
758	-0.735336	-0.763042	0.138530	24.369837	0.984451	0.165644	0.103385	0.165953	7	43	58
759	-0.728432	-0.753616	0.125917	23.395097	1.006066	0.156861	0.098261	0.156663	7	45	56
760	-0.733421	-0.759947	0.132626	24.395097	0.983904	0.150812	0.100920	0.151721	8	43	57
761	-0.724397	-0.751284	0.134439	23.420357	1.005494	0.174951	0.103329	0.174767	7	44	55
762	-0.759458	-0.786959	0.137501	24.420254	0.983359	0.174024	0.103292	0.174394	7	45	55
763	-0.707851	-0.733350	0.127492	23.445515	1.004925	0.145341	0.098268	0.145811	9	46	59
764	-0.770055	-0.796280	0.131126	22.470775	1.027458	0.152880	0.101790	0.153248	7	44	55
765	-0.753039	-0.778987	0.129740	21.496036	1.051025	0.164487	0.099505	0.165134	7	45	56
766	-0.729394	-0.758251	0.144285	20.521340	1.075698	0.182002	0.107190	0.182188	7	44	54
767	-0.745284	-0.773458	0.140871	21.520952	1.050409	0.170263	0.104300	0.170583	7	44	55
768	-0.754949	-0.783726	0.143881	22.520952	1.026274	0.175713	0.106281	0.175110	8	48	59
769	-0.698457	-0.726547	0.140448	21.546212	1.049786	0.171504	0.104779	0.172232	7	44	55
770	-0.716159	-0.742128	0.129845	20.680162	1.071599	0.182630	0.099311	0.182605	7	43	54
771	-0.724372	-0.752264	0.139461	21.680162	1.046491	0.184537	0.104588	0.185085	6	45	56
772	-0.759313	-0.786972	0.138297	22.680162	1.022533	0.149272	0.103915	0.149994	8	43	54
773	-0.747808	-0.776740	0.144663	23.680162	0.999647	0.185445	0.107403	0.185592	6	45	55
774	-0.702871	-0.730063	0.135962	22.705422	1.021942	0.165324	0.101736	0.165299	7	44	55
775	-0.721067	-0.748926	0.139298	23.705422	0.999082	0.179522	0.103633	0.180584	7	45	56
776	-0.738206	-0.764732	0.132628	22.730682	1.021352	0.171301	0.100611	0.171398	7	44	55
777	-0.749305	-0.777774	0.142348	21.756428	1.044624	0.168349	0.104712	0.168080	8	44	56
778	-0.730256	-0.759114	0.144287	22.704424	1.021965	0.184816	0.106782	0.183810	8	43	56
779	-0.712371	-0.739547	0.135881	21.893946	1.041275	0.161359	0.102415	0.161254	7	45	55
780	-0.782402	-0.810109	0.138534	20.919206	1.065488	0.164726	0.103865	0.164683	8	44	56
781	-0.742436	-0.769387	0.134752	20.256758	1.082596	0.172681	0.103509	0.174425	7	45	56
782	-0.747200	-0.774251	0.135255	19.282018	1.108793	0.182307	0.103293	0.183476	8	43	55
783	-0.729157	-0.756427	0.136350	18.424158	1.132920	0.165845	0.102354	0.166209	7	45	57
784	-0.720094	-0.747092	0.134993	19.424122	1.104895	0.175475	0.102881	0.175999	7	47	58
785	-0.703981	-0.729977	0.129980	20.424122	1.078222	0.153061	0.098414	0.153181	8	45	56
786	-0.716586	-0.743488	0.134509	21.424122	1.052807	0.158379	0.102429	0.158764	7	45	56
787	-0.752254	-0.779279	0.135124	20.449382	1.077565	0.173893	0.101831	0.174826	7	45	56
788	-0.723491	-0.749865	0.131869	21.449382	1.052180	0.144933	0.100563	0.144981	8	44	56
789	-0.768879	-0.797910	0.145153	22.449382	1.027964	0.192875	0.106670	0.193876	7	48	60
790	-0.693143	-0.721480	0.141684	23.449382	1.004837	0.194943	0.107793	0.194391	7	45	57
791	-0.746367	-0.775852	0.147424	22.474642	1.027367	0.165293	0.108326	0.164494	7	45	56
792	-0.737716	-0.765633	0.139582	21.499905	1.050929	0.152703	0.104724	0.153152	7	45	57
793	-0.744594	-0.772659	0.140327	22.499905	1.026770	0.169693	0.106445	0.168937	8	43	55
794	-0.725583	-0.753360	0.138887	23.499765	1.003700	0.153044	0.104490	0.153547	7	45	56
795	-0.742326	-0.769780	0.137274	22.525039	1.026177	0.162086	0.103890	0.162155	7	43	54
796	-0.757623	-0.786528	0.144528	21.550300	1.049685	0.180732	0.108288	0.181696	7	43	54
797	-0.738521	-0.764453	0.129657	20.575560	1.074295	0.143640	0.099736	0.144256	7	43	54
798	-0.774085	-0.801026	0.134708	19.615579	1.099686	0.179891	0.101744	0.180129	8	43	55
799	-0.721059	-0.747654	0.132977	20.615579	1.073262	0.166480	0.100659	0.167309	7	44	55
800	-0.729230	-0.756491	0.136305	21.614485	1.048104	0.170883	0.102273	0.170692	7	45	56
801	-0.715192	-0.742336	0.135724	22.614485	1.024073	0.171145	0.102566	0.171074	7	45	56
802	-0.688196	-0.715364	0.135844	21.639745	1.047483	0.180630	0.103898	0.180826	7	46	57
803	-0.732894	-0.759680	0.133929	20.665007	1.071988	0.183486	0.103075	0.183737	7	45	57
804	-0.731712	-0.759780	0.140339	21.665007	1.046863	0.172659	0.106049	0.173338	7	45	56
805	-0.757872	-0.786401	0.142646	22.665007	1.022888	0.172003	0.104513	0.171640	7	45	57
806	-0.707083	-0.733289	0.131026	23.664995	0.999987	0.138432	0.101213	0.138961	7	46	57
807	-0.748705	-0.776390	0.138425	24.664995	0.978088	0.189210	0.102781	0.188934	8	45	57
808	-0.735131	-0.763759	0.143137	23.825964	0.996396	0.150712	0.106391	0.150935	8	45	57
809	-0.746437	-0.774833	0.141980	22.851225	1.018544	0.176607	0.108029	0.176869	7	44	55
810	-0.706221	-0.733241	0.135100	23.851223	0.995835	0.171949	0.104460	0.172061	6	47	57
811	-0.755852	-0.783012	0.135799	24.851223	0.974116	0.167280	0.103013	0.167497	8	47	58
812	-0.778057	-0.807400	0.146716	25.851223	0.953324	0.178186	0.108026	0.178577	7	46	57
813	-0.744304	-0.772769	0.142325	26.851223	0.933401	0.180797	0.105756	0.180588	7	45	56
814	-0.748431	-0.775234	0.134015	25.876483	0.952810	0.174119	0.103221	0.174202	8	44	56
815	-0.742569	-0.771435	0.144329	24.901744	0.973044	0.185911	0.107183	0.186506	7	44	55
816	-0.722194	-0.749968	0.138872	23.927004	0.994155	0.173597	0.102534	0.173117	7	48	60
817	-0.753263	-0.780825	0.137813	24.926967	0.972509	0.160791	0.104334	0.160720	11	56	71
818	-0.698874	-0.726669	0.138974	25.926967	0.951785	0.165814	0.105353	0.166728	7	44	55
819	-0.714437	-0.741417	0.134903	24.952228	0.971975	0.143991	0.100971	0.144142	7	44	55
820	-0.741520	-0.769219	0.138493	25.949931	0.951320	0.166710	0.104354	0.167272	8	43	55
821	-0.748201	-0.775215	0.135069	24.975191	0.971489	0.174643	0.101612	0.175063	7	45	55
822	-0.738949	-0.766111	0.135808	25.975181	0.950809	0.145062	0.103653	0.146432	7	44	55
823	-0.748036	-0.775011	0.134877	25.002449	0.970914	0.165003	0.103141	0.165650	7	44	55
824	-0.712923	-0.741894	0.144857	24.027710	0.991931	0.154933	0.109809	0.154639	7	44	55
825	-0.773727	-0.803380	0.148262	23.053004	1.013879	0.189368	0.107513	0.189416	8	50	62
826	-0.754168	-0.783248	0.145401	22.078289	1.036819	0.164659	0.105404	0.164866	13	161	182
827	-0.723617	-0.750474	0.134286	23.078238	1.013298	0.168481	0.104503	0.168718	39	183	225
828	-0.729740	-0.758451	0.143553	22.103498	1.036213	0.169336	0.108519	0.168909	33	143	180
829	-0.741059	-0.769251	0.140960	21.128759	1.060188	0.190768	0.107082	0.191102	36	105	145
830	-0.735342	-0.763141	0.138997	22.128759	1.035606	0.188990	0.105327	0.187740	7	46	58
831	-0.768971	-0.797308	0.141690	23.128759	1.012138	0.179410	0.103295	0.179770	7	43	54
