1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
0	-0.727740	-0.729845	0.010528	0.000000	0.678227	0.101709	0.005064	0.101629	7	45	7288
1	-0.769394	-0.771519	0.010625	0.000000	0.678227	0.104539	0.005126	0.104556	7	61	69
2	-0.737195	-0.739288	0.010469	1.000000	0.647398	0.099803	0.005054	0.099665	8	53	63
3	-0.741221	-0.743416	0.010978	0.048500	0.676664	0.095193	0.005414	0.095115	7	58	65
4	-0.758824	-0.760976	0.010759	0.000000	0.678227	0.118848	0.005206	0.118712	7	45	52
5	-0.701462	-0.703618	0.010781	1.000000	0.647398	0.097297	0.005197	0.097338	7	52	60
6	-0.748913	-0.751108	0.010973	0.048500	0.676664	0.111227	0.005336	0.111189	7	47	54
7	-0.753173	-0.755397	0.011120	0.000000	0.678227	0.110682	0.005386	0.110693	9	73	83
8	-0.724661	-0.726731	0.010353	0.000000	0.678227	0.105011	0.004965	0.104984	7	71	79
9	-0.710898	-0.713066	0.010840	0.999787	0.647405	0.113039	0.005209	0.112925	10	57	68
10	-0.743446	-0.745620	0.010873	0.048287	0.676671	0.119079	0.005195	0.118969	11	43	55
11	-0.723904	-0.726076	0.010858	1.048287	0.645981	0.112170	0.005222	0.112037	6	85	92
12	-0.761604	-0.763778	0.010873	0.096787	0.675115	0.105012	0.005167	0.104891	9	84	94
13	-0.764083	-0.766312	0.011143	0.000000	0.678227	0.106491	0.005354	0.106385	9	60	70
14	-0.730847	-0.733028	0.010906	0.000000	0.678227	0.121628	0.005238	0.121434	8	55	64
15	-0.751366	-0.753577	0.011054	1.000000	0.647398	0.109449	0.005294	0.109349	7	45	53
16	-0.743038	-0.745341	0.011512	0.049123	0.676644	0.099935	0.005567	0.100086	8	54	63
17	-0.735583	-0.737815	0.011160	0.000000	0.678227	0.096351	0.005308	0.096124	7	50	59
18	-0.722077	-0.724318	0.011205	0.998821	0.647433	0.104431	0.005396	0.104469	7	47	56
19	-0.740146	-0.742448	0.011508	1.998466	0.619292	0.111261	0.005527	0.111221	7	50	57
20	-0.748513	-0.750732	0.011098	1.646557	0.628915	0.109974	0.005256	0.110037	9	46	56
21	-0.722010	-0.724195	0.010928	0.695057	0.656498	0.110482	0.005210	0.110441	7	51	59
22	-0.731029	-0.733245	0.011083	1.695057	0.627571	0.111947	0.005320	0.111906	7	43	51
23	-0.719595	-0.721889	0.011472	2.695057	0.601086	0.100564	0.005623	0.100738	7	52	60
24	-0.744487	-0.746782	0.011475	1.743557	0.626233	0.117160	0.005653	0.116996	8	43	52
25	-0.732015	-0.734240	0.011126	2.743556	0.599858	0.102159	0.005312	0.102131	6	52	58
26	-0.738360	-0.740635	0.011373	1.793064	0.624873	0.104706	0.005476	0.104724	8	43	51
27	-0.736182	-0.738437	0.011273	0.841564	0.652095	0.109220	0.005357	0.109182	8	49	58
28	-0.723279	-0.725512	0.011167	0.000000	0.678227	0.103384	0.005381	0.103175	8	42	51
29	-0.745676	-0.747933	0.011286	0.999992	0.647399	0.112401	0.005463	0.112317	7	47	55
30	-0.750474	-0.752732	0.011291	0.049186	0.676642	0.117269	0.005403	0.117045	7	48	56
31	-0.774609	-0.776927	0.011590	0.000000	0.678227	0.105270	0.005533	0.105161	7	46	55
32	-0.756749	-0.759107	0.011790	0.000000	0.678227	0.122256	0.005716	0.121987	10	42	52
33	-0.758106	-0.760515	0.012048	0.842323	0.652072	0.094082	0.005806	0.093966	6	49	56
34	-0.740683	-0.742979	0.011483	0.000000	0.678227	0.085919	0.005450	0.085899	6	44	51
35	-0.750219	-0.752546	0.011633	1.000000	0.647398	0.095962	0.005644	0.095871	7	45	52
36	-0.676123	-0.678375	0.011261	2.000000	0.619251	0.110295	0.005340	0.110416	6	52	59
37	-0.754795	-0.757184	0.011947	3.000000	0.593449	0.109595	0.005719	0.109392	12	68	81
38	-0.731848	-0.734212	0.011821	2.048499	0.617948	0.085442	0.005688	0.085293	7	86	94
39	-0.738628	-0.741031	0.012016	1.283543	0.639161	0.096493	0.005673	0.096283	9	42	52
40	-0.746164	-0.748562	0.011993	2.283483	0.611711	0.097807	0.005694	0.097852	6	51	59
41	-0.736304	-0.738734	0.012148	1.332270	0.637766	0.085120	0.005773	0.084776	7	43	50
42	-0.755696	-0.758136	0.012197	0.381267	0.666133	0.121541	0.005817	0.121710	6	63	70
43	-0.708921	-0.711209	0.011439	1.381267	0.636370	0.105981	0.005326	0.105917	7	50	58
44	-0.747397	-0.749788	0.011952	1.709946	0.627160	0.114288	0.005729	0.114154	6	54	61
45	-0.751538	-0.753982	0.012220	0.758446	0.654586	0.094795	0.005828	0.094659	8	43	52
46	-0.746347	-0.748739	0.011959	0.000000	0.678227	0.106547	0.005697	0.106593	8	58	67
47	-0.756209	-0.758613	0.012018	0.999999	0.647398	0.114255	0.005707	0.114144	7	63	72
48	-0.731787	-0.734162	0.011876	0.048498	0.676664	0.101139	0.005631	0.101019	7	49	57
49	-0.779603	-0.781961	0.011790	0.000000	0.678227	0.104382	0.005594	0.104426	6	47	54
50	-0.749192	-0.751627	0.012171	0.000000	0.678227	0.119756	0.005767	0.119638	6	42	49
51	-0.746204	-0.748611	0.012037	1.000000	0.647398	0.104735	0.005766	0.104704	7	47	56
52	-0.761072	-0.763499	0.012132	0.048500	0.676664	0.096995	0.005801	0.096806	8	42	50
53	-0.734474	-0.736836	0.011810	0.000000	0.678227	0.107259	0.005545	0.107180	6	55	62
54	-0.743199	-0.745581	0.011905	0.000000	0.678227	0.106427	0.005586	0.106319	6	44	50
55	-0.757009	-0.759465	0.012279	0.000000	0.678227	0.094163	0.005845	0.093947	6	60	68
56	-0.779585	-0.782170	0.012923	0.999990	0.647399	0.114448	0.006195	0.114236	7	42	49
57	-0.749048	-0.751598	0.012752	1.910216	0.621677	0.112543	0.006070	0.112533	7	47	55
58	-0.787192	-0.789732	0.012699	2.910216	0.595677	0.108106	0.006108	0.108077	11	46	58
59	-0.746233	-0.748703	0.012352	1.958715	0.620364	0.102953	0.005894	0.102770	8	55	63
60	-0.761766	-0.764249	0.012415	1.007261	0.647185	0.101595	0.005848	0.101418	8	53	62
61	-0.758658	-0.761115	0.012283	0.055760	0.676431	0.105446	0.005728	0.105378	6	51	58
62	-0.766806	-0.769373	0.012833	1.055760	0.645762	0.125738	0.006199	0.125685	8	44	52
63	-0.739011	-0.741539	0.012639	0.104295	0.674875	0.092614	0.005977	0.092390	7	50	58
64	-0.750252	-0.752719	0.012336	0.000000	0.678227	0.103587	0.005803	0.103628	7	42	49
65	-0.754145	-0.756699	0.012772	0.000000	0.678227	0.109294	0.006085	0.109346	6	49	56
66	-0.739356	-0.741864	0.012542	0.999999	0.647398	0.125952	0.005932	0.125828	11	80	92
67	-0.829228	-0.831785	0.012784	0.048499	0.676664	0.114852	0.006067	0.114677	13	82	96
68	-0.728559	-0.731068	0.012544	0.000000	0.678227	0.114240	0.005909	0.114279	13	94	108
69	-0.755701	-0.758155	0.012272	0.000000	0.678227	0.118723	0.005824	0.118629	12	119	132
70	-0.735419	-0.737989	0.012850	1.000000	0.647398	0.102791	0.006070	0.102739	7	47	55
71	-0.735179	-0.737711	0.012657	0.048500	0.676664	0.103665	0.005947	0.103754	6	52	59
72	-0.766036	-0.768658	0.013110	1.048500	0.645974	0.110489	0.006302	0.110258	7	42	49
73	-0.747133	-0.749792	0.013295	2.048500	0.617948	0.102567	0.006312	0.102636	6	52	59
74	-0.717742	-0.720211	0.012345	1.096999	0.644557	0.097139	0.005774	0.097162	6	43	50
75	-0.749340	-0.751908	0.012839	0.209894	0.671515	0.103760	0.006077	0.103687	6	50	58
76	-0.747887	-0.750497	0.013047	1.059006	0.645667	0.104167	0.006199	0.104058	6	43	49
77	-0.739826	-0.742440	0.013069	0.107505	0.674773	0.099744	0.006175	0.099484	7	50	57
78	-0.773846	-0.776473	0.013134	0.000000	0.678227	0.116829	0.006200	0.116688	6	43	50
79	-0.759340	-0.762028	0.013438	0.000000	0.678227	0.112671	0.006299	0.112608	6	52	60
80	-0.725808	-0.728408	0.012998	0.000000	0.678227	0.099230	0.006128	0.099161	7	42	50
81	-0.764638	-0.767275	0.013184	0.000000	0.678227	0.111863	0.006264	0.111878	7	47	54
82	-0.718998	-0.721556	0.012792	0.000000	0.678227	0.104916	0.005944	0.104802	7	43	51
83	-0.728628	-0.731196	0.012838	0.999905	0.647401	0.111123	0.006033	0.111021	7	50	57
84	-0.787115	-0.789719	0.013019	0.048405	0.676667	0.106650	0.006119	0.106491	6	42	50
85	-0.733722	-0.736331	0.013044	1.048405	0.645977	0.112901	0.006155	0.112755	6	58	64
86	-0.720896	-0.723506	0.013049	0.552094	0.660853	0.097137	0.006140	0.097188	6	48	55
87	-0.720896	-0.723532	0.013179	0.000000	0.678227	0.117653	0.006308	0.117483	6	61	68
88	-0.738720	-0.741354	0.013168	0.000000	0.678227	0.099738	0.006159	0.099563	13	46	59
89	-0.736444	-0.739099	0.013274	0.999998	0.647398	0.106534	0.006255	0.106570	12	47	61
90	-0.763417	-0.766040	0.013117	0.309094	0.668389	0.128831	0.006167	0.128627	13	55	68
91	-0.792743	-0.795472	0.013641	1.303745	0.638582	0.096967	0.006457	0.096989	6	51	58
92	-0.723468	-0.726115	0.013235	2.303745	0.611179	0.092390	0.006168	0.092247	18	54	73
93	-0.765280	-0.767880	0.012999	3.303745	0.586032	0.111315	0.006174	0.111354	6	50	58
94	-0.715592	-0.718192	0.013001	4.303745	0.562872	0.102652	0.006063	0.102676	8	48	56
95	-0.755961	-0.758654	0.013463	3.352244	0.584865	0.099843	0.006252	0.099671	6	42	49
96	-0.740406	-0.742988	0.012913	2.406574	0.608494	0.087251	0.005944	0.087205	6	51	58
97	-0.755451	-0.758170	0.013598	1.455074	0.634278	0.098364	0.006412	0.098245	7	44	53
98	-0.782698	-0.785406	0.013537	2.411725	0.608360	0.106702	0.006354	0.106514	7	53	60
99	-0.735007	-0.737797	0.013949	3.126984	0.590325	0.110808	0.006525	0.110615	7	42	49
100	-0.719173	-0.721827	0.013271	2.175483	0.614562	0.102132	0.006230	0.101950	6	51	58
101	-0.734751	-0.737437	0.013428	3.168342	0.589315	0.099433	0.006183	0.099382	6	43	51
102	-0.755887	-0.758629	0.013710	2.224224	0.613272	0.115909	0.006392	0.115743	7	52	59
103	-0.718503	-0.721252	0.013745	3.224224	0.587955	0.105296	0.006433	0.105250	6	44	51
104	-0.771517	-0.774277	0.013802	2.272724	0.611994	0.118973	0.006416	0.118701	6	52	59
105	-0.776190	-0.779009	0.014098	3.251471	0.587295	0.117043	0.006680	0.116897	6	41	48
106	-0.739694	-0.742535	0.014201	2.299971	0.611278	0.118076	0.006609	0.118019	6	50	57
107	-0.722675	-0.725472	0.013984	3.299971	0.586123	0.123031	0.006488	0.122909	11	41	53
108	-0.757319	-0.760117	0.013990	4.299970	0.562956	0.122022	0.006498	0.121751	6	49	56
109	-0.748279	-0.751160	0.014409	3.348470	0.584955	0.106508	0.006780	0.106593	6	52	59
110	-0.752819	-0.755635	0.014083	2.396970	0.608744	0.109582	0.006512	0.109596	12	47	60
111	-0.755409	-0.758228	0.014096	1.445469	0.634550	0.082517	0.006597	0.082545	6	41	48
112	-0.719239	-0.722032	0.013965	2.445469	0.607485	0.096505	0.006470	0.096446	6	50	57
113	-0.743800	-0.746669	0.014345	2.542184	0.604989	0.089628	0.006654	0.089511	8	47	56
114	-0.752827	-0.755630	0.014016	1.590684	0.630471	0.116748	0.006483	0.116469	6	50	57
115	-0.713983	-0.716743	0.013799	0.641773	0.658115	0.114330	0.006387	0.114155	6	42	49
116	-0.753127	-0.755975	0.014238	0.000000	0.678227	0.099428	0.006616	0.099378	7	47	56
117	-0.739591	-0.742402	0.014056	0.000000	0.678227	0.104122	0.006530	0.104100	7	41	48
118	-0.749230	-0.752133	0.014519	0.987760	0.647759	0.103137	0.006810	0.102992	7	53	61
119	-0.755237	-0.758134	0.014483	1.980050	0.619788	0.102233	0.006675	0.102319	8	48	57
120	-0.736515	-0.739294	0.013893	1.028549	0.646559	0.091560	0.006415	0.091489	7	49	57
121	-0.754946	-0.757831	0.014425	0.077049	0.675748	0.110207	0.006675	0.110142	6	44	51
122	-0.713580	-0.716513	0.014668	0.000000	0.678227	0.097799	0.006838	0.097636	7	55	63
123	-0.754870	-0.757683	0.014065	0.000000	0.678227	0.097855	0.006550	0.097752	7	49	57
124	-0.759110	-0.762112	0.015011	0.999999	0.647398	0.116339	0.007019	0.116128	14	45	61
125	-0.739485	-0.742402	0.014582	0.048499	0.676664	0.100976	0.006678	0.100835	6	42	48
126	-0.788522	-0.791620	0.015490	0.000000	0.678227	0.118144	0.007331	0.118031	11	42	54
127	-0.763599	-0.766566	0.014831	1.000000	0.647398	0.092564	0.006846	0.092409	10	43	54
128	-0.792411	-0.795432	0.015108	0.048500	0.676664	0.108850	0.006985	0.108679	13	49	62
129	-0.755477	-0.758489	0.015058	1.028113	0.646572	0.122885	0.006942	0.122923	12	81	93
130	-0.760908	-0.763914	0.015028	0.076620	0.675761	0.092507	0.006945	0.092439	12	46	59
131	-0.726302	-0.729199	0.014488	1.076620	0.645152	0.095192	0.006659	0.095090	6	52	59
132	-0.731654	-0.734507	0.014267	2.076620	0.617195	0.105916	0.006480	0.105796	14	128	144
133	-0.759269	-0.762279	0.015050	3.076620	0.591560	0.092701	0.006948	0.092646	8	111	121
134	-0.757492	-0.760446	0.014770	2.125119	0.615900	0.107746	0.006889	0.107671	17	75	93
135	-0.796728	-0.799735	0.015031	3.125119	0.590371	0.113200	0.007021	0.112946	9	50	60
136	-0.765977	-0.769053	0.015382	2.173619	0.614611	0.104510	0.007131	0.104265	10	51	62
137	-0.760112	-0.763064	0.014761	3.173602	0.589187	0.113317	0.006791	0.113261	9	76	85
138	-0.745310	-0.748353	0.015218	2.222101	0.613328	0.092710	0.007037	0.092675	13	77	91
139	-0.736037	-0.739013	0.014878	3.222101	0.588007	0.117268	0.006780	0.117193	6	99	105
140	-0.722803	-0.725744	0.014704	2.270601	0.612050	0.102900	0.006724	0.102961	6	48	55
141	-0.728868	-0.731905	0.015184	1.319101	0.638142	0.116167	0.007116	0.116057	11	102	114
142	-0.773702	-0.776832	0.015648	0.367600	0.666559	0.107702	0.007313	0.107647	13	86	100
143	-0.728286	-0.731324	0.015188	1.367600	0.636759	0.106637	0.006935	0.106558	19	83	104
144	-0.715705	-0.718696	0.014954	2.367547	0.609510	0.104479	0.006889	0.104079	13	57	70
145	-0.741997	-0.745129	0.015661	3.367547	0.584497	0.125635	0.007190	0.125611	15	76	91
146	-0.742823	-0.745956	0.015663	4.367547	0.561456	0.114685	0.007209	0.114404	13	70	85
147	-0.765252	-0.768339	0.015439	5.367547	0.540163	0.118644	0.007092	0.118688	14	84	99
148	-0.772328	-0.775507	0.015891	4.416046	0.560385	0.100459	0.007304	0.100113	15	95	111
149	-0.754466	-0.757636	0.015850	5.411507	0.539264	0.106416	0.007314	0.106332	12	100	113
150	-0.785484	-0.788563	0.015392	6.411507	0.519591	0.121706	0.007061	0.121637	13	86	101
151	-0.776650	-0.779769	0.015596	7.411507	0.501303	0.107992	0.007220	0.107684	12	104	116
152	-0.795642	-0.798688	0.015234	6.460007	0.518673	0.121695	0.006977	0.121479	17	90	108
153	-0.730196	-0.733379	0.015915	5.508506	0.537290	0.102014	0.007262	0.101809	14	77	93
154	-0.749825	-0.752985	0.015800	4.557006	0.557294	0.094529	0.007179	0.094361	12	63	75
155	-0.740040	-0.743256	0.016080	5.557006	0.536309	0.106156	0.007363	0.106008	12	77	89
156	-0.778967	-0.782166	0.015999	6.556963	0.516848	0.104594	0.007336	0.104397	12	152	166
157	-0.749907	-0.753039	0.015663	7.556958	0.498749	0.114721	0.007094	0.114836	128	112	241
158	-0.789509	-0.792714	0.016028	6.605457	0.515940	0.105183	0.007418	0.105141	20	104	124
159	-0.787224	-0.790428	0.016017	5.653957	0.534358	0.104611	0.007316	0.104742	18	81	100
160	-0.765983	-0.769191	0.016041	4.702456	0.554140	0.094741	0.007343	0.094678	14	83	98
161	-0.739634	-0.742662	0.015138	5.702456	0.533388	0.093365	0.006886	0.093219	9	148	158
162	-0.724549	-0.727652	0.015514	6.102429	0.525516	0.110074	0.007086	0.109916	20	89	111
163	-0.770530	-0.773699	0.015845	5.150929	0.544637	0.115159	0.007209	0.115074	13	68	83
164	-0.734262	-0.737293	0.015157	6.150929	0.524577	0.096505	0.006948	0.096458	31	84	115
165	-0.754915	-0.758077	0.015808	7.150929	0.505943	0.106149	0.007135	0.106072	17	95	112
166	-0.735174	-0.738350	0.015881	6.199428	0.523642	0.104077	0.007310	0.104220	27	72	101
167	-0.765613	-0.768744	0.015656	6.562956	0.516736	0.127740	0.007122	0.127467	15	68	83
168	-0.756798	-0.760138	0.016699	7.562956	0.498645	0.110759	0.007662	0.110718	15	68	84
169	-0.769911	-0.773076	0.015823	6.611455	0.515828	0.094514	0.007165	0.094536	12	73	86
170	-0.777754	-0.781055	0.016506	5.659955	0.534238	0.117257	0.007630	0.117284	9	58	68
171	-0.747262	-0.750478	0.016078	6.585544	0.516313	0.095343	0.007381	0.095228	11	51	63
172	-0.753756	-0.756969	0.016063	5.634060	0.534758	0.108094	0.007332	0.107844	13	51	65
173	-0.804879	-0.808261	0.016909	6.634012	0.515407	0.122516	0.007742	0.122462	10	59	69
174	-0.747451	-0.750576	0.015626	7.634012	0.497407	0.097656	0.007141	0.097490	6	129	136
175	-0.744143	-0.747454	0.016554	6.682513	0.514504	0.098946	0.007544	0.098840	74	174	249
176	-0.768351	-0.771689	0.016691	7.682513	0.496566	0.109475	0.007704	0.109377	12	140	152
177	-0.745659	-0.748875	0.016080	8.682456	0.479838	0.104454	0.007308	0.104275	18	103	122
178	-0.751240	-0.754384	0.015724	8.895473	0.476419	0.098066	0.007186	0.097970	84	97	183
179	-0.750607	-0.753941	0.016670	7.944177	0.492077	0.124570	0.007681	0.124447	40	134	175
180	-0.731202	-0.734290	0.015441	8.944177	0.475644	0.095708	0.006924	0.095640	35	51	87
181	-0.761828	-0.765045	0.016089	7.992677	0.491254	0.110584	0.007343	0.110432	6	41	49
182	-0.794677	-0.798005	0.016640	7.041176	0.507923	0.104729	0.007564	0.104462	7	50	57
183	-0.745965	-0.749219	0.016266	8.039163	0.490467	0.114083	0.007362	0.114027	7	45	54
184	-0.761703	-0.765166	0.017318	7.087662	0.507083	0.093780	0.008018	0.093789	7	48	55
185	-0.787925	-0.791221	0.016476	8.087662	0.489650	0.107665	0.007552	0.107565	5	44	51
186	-0.780860	-0.784209	0.016747	7.195365	0.505146	0.105763	0.007661	0.105747	6	51	57
187	-0.716016	-0.719266	0.016250	6.243864	0.522788	0.106514	0.007324	0.106293	8	42	51
188	-0.790227	-0.793562	0.016675	7.243864	0.504278	0.138156	0.007584	0.138076	6	49	56
189	-0.748676	-0.752085	0.017043	8.243793	0.487035	0.117275	0.007764	0.117111	6	42	50
190	-0.778593	-0.781933	0.016702	9.243793	0.470932	0.107016	0.007502	0.106929	6	51	58
191	-0.771940	-0.775364	0.017121	9.918106	0.460661	0.105927	0.007882	0.105719	6	44	51
192	-0.746990	-0.750315	0.016625	8.978053	0.475106	0.114750	0.007567	0.114629	6	49	55
193	-0.785842	-0.789151	0.016544	8.897608	0.476385	0.118671	0.007429	0.118399	7	44	52
194	-0.757312	-0.760667	0.016774	7.946108	0.492044	0.100565	0.007642	0.100505	6	55	62
195	-0.766784	-0.770143	0.016794	7.740438	0.495565	0.120184	0.007510	0.120102	7	93	101
196	-0.772553	-0.775844	0.016456	6.788937	0.512534	0.095028	0.007403	0.094901	28	131	161
197	-0.764803	-0.768233	0.017151	5.837437	0.530705	0.105280	0.007856	0.105230	40	150	214
198	-0.759963	-0.763367	0.017023	6.100470	0.525554	0.110287	0.007730	0.110179	10	61	72
199	-0.734409	-0.737715	0.016533	5.149266	0.544672	0.109358	0.007417	0.109342	7	45	53
200	-0.775524	-0.778874	0.016749	6.149266	0.524610	0.109751	0.007626	0.109490	12	52	65
201	-0.762760	-0.766083	0.016618	5.200999	0.543596	0.130020	0.007513	0.129980	6	43	50
202	-0.746858	-0.750269	0.017054	6.200999	0.523612	0.093733	0.007748	0.093405	8	46	55
203	-0.724304	-0.727590	0.016431	7.200999	0.505045	0.105578	0.007415	0.105470	7	42	49
204	-0.728793	-0.732283	0.017448	6.802359	0.512286	0.099558	0.007912	0.099609	6	52	59
205	-0.776105	-0.779559	0.017269	7.796408	0.494602	0.105589	0.007878	0.105363	6	43	50
206	-0.791918	-0.795456	0.017689	6.844907	0.511503	0.106774	0.008022	0.106756	6	51	59
207	-0.709109	-0.712485	0.016880	7.844907	0.493771	0.099789	0.007620	0.099572	7	43	50
208	-0.744043	-0.747444	0.017004	6.893407	0.510614	0.100581	0.007591	0.100406	6	52	60
209	-0.751049	-0.754477	0.017141	5.941959	0.528646	0.114402	0.007768	0.114425	7	42	49
210	-0.768423	-0.771821	0.016990	4.996915	0.547864	0.091182	0.007658	0.091135	8	48	57
211	-0.761447	-0.764870	0.017117	5.996909	0.527570	0.101309	0.007836	0.101084	7	42	49
212	-0.757730	-0.761244	0.017572	6.996909	0.508726	0.099206	0.007905	0.099246	6	52	59
213	-0.745661	-0.749155	0.017469	7.996909	0.491182	0.105804	0.007897	0.105824	7	43	50
214	-0.803375	-0.806892	0.017585	8.996762	0.474810	0.120062	0.007919	0.119809	6	51	58
215	-0.751621	-0.755041	0.017098	8.045263	0.490364	0.125192	0.007674	0.125391	6	47	54
216	-0.785501	-0.789048	0.017735	9.045258	0.474044	0.092416	0.008090	0.092177	6	52	59
217	-0.766013	-0.769615	0.018010	8.093792	0.489547	0.117335	0.008212	0.117199	6	43	50
218	-0.759662	-0.763244	0.017910	8.959173	0.475406	0.108951	0.008061	0.108694	7	53	61
219	-0.793174	-0.796788	0.018072	8.007673	0.491000	0.133926	0.008191	0.133921	6	42	49
220	-0.749020	-0.752561	0.017706	9.007673	0.474637	0.090405	0.007993	0.090371	6	50	57
221	-0.738778	-0.742230	0.017257	10.007663	0.459330	0.106847	0.007751	0.106818	6	42	49
222	-0.759920	-0.763342	0.017111	11.007653	0.444980	0.117775	0.007663	0.117787	6	49	56
223	-0.760877	-0.764330	0.017263	12.007653	0.431499	0.107189	0.007751	0.106975	6	43	50
224	-0.766109	-0.769583	0.017368	13.007649	0.418811	0.101383	0.007964	0.101061	7	51	59
225	-0.766377	-0.769837	0.017300	14.007647	0.406847	0.112851	0.007800	0.112484	6	42	49
226	-0.775679	-0.779164	0.017424	15.007647	0.395548	0.107730	0.007840	0.107761	7	49	58
227	-0.731087	-0.734675	0.017943	16.007647	0.384860	0.096689	0.008031	0.096640	7	42	49
228	-0.779998	-0.783516	0.017592	15.060715	0.394966	0.111695	0.007945	0.111370	7	51	58
229	-0.784845	-0.788519	0.018372	14.109215	0.405670	0.107973	0.008375	0.107908	7	44	51
230	-0.754576	-0.758204	0.018143	15.109215	0.394436	0.101430	0.008224	0.101496	7	93	101
231	-0.804556	-0.808149	0.017965	16.109215	0.383807	0.107183	0.008140	0.107136	7	118	126
232	-0.742540	-0.746008	0.017344	15.157714	0.393907	0.089654	0.007817	0.089825	10	118	129
233	-0.763453	-0.766907	0.017272	14.206395	0.404550	0.106414	0.007771	0.106175	31	92	124
234	-0.761413	-0.764870	0.017287	15.206395	0.393377	0.101759	0.007760	0.101746	8	43	52
235	-0.795049	-0.798609	0.017804	16.143967	0.383448	0.116355	0.008076	0.116134	6	49	56
236	-0.721327	-0.724888	0.017801	16.010040	0.384835	0.095302	0.007963	0.095153	6	43	49
237	-0.782464	-0.786150	0.018432	15.058540	0.394990	0.126087	0.008398	0.126122	6	49	56
238	-0.774717	-0.778282	0.017821	14.107039	0.405695	0.117463	0.008023	0.117221	8	43	51
239	-0.775602	-0.779251	0.018243	15.107039	0.394460	0.100841	0.008233	0.100830	7	46	53
240	-0.769505	-0.773136	0.018155	16.107039	0.383829	0.106242	0.008162	0.106120	8	43	51
241	-0.753123	-0.756654	0.017656	17.106989	0.373757	0.106683	0.007811	0.106457	7	52	61
242	-0.792561	-0.796079	0.017591	16.155489	0.383329	0.099338	0.007849	0.099124	7	162	169
243	-0.744227	-0.747877	0.018249	17.155469	0.373282	0.110875	0.008195	0.110846	27	143	171
244	-0.780543	-0.784252	0.018545	18.155327	0.363750	0.095170	0.008298	0.095186	29	117	148
245	-0.744985	-0.748540	0.017775	19.155327	0.354692	0.108784	0.008032	0.109020	33	105	138
246	-0.722033	-0.725651	0.018087	18.945897	0.356551	0.094979	0.008057	0.094901	6	57	64
247	-0.750354	-0.753984	0.018154	18.829061	0.357597	0.104620	0.008113	0.104603	7	72	80
248	-0.784302	-0.787898	0.017982	18.135897	0.363931	0.106047	0.008090	0.105866	28	99	129
249	-0.757881	-0.761436	0.017777	19.127189	0.354941	0.104455	0.008083	0.104304	28	125	154
250	-0.784830	-0.788407	0.017883	18.175708	0.363561	0.112995	0.007980	0.112808	33	140	174
251	-0.743059	-0.746640	0.017908	17.224208	0.372611	0.109183	0.007978	0.108967	37	237	276
252	-0.774286	-0.778013	0.018637	16.272707	0.382123	0.120703	0.008401	0.120592	46	122	169
253	-0.761299	-0.764901	0.018012	15.321207	0.392134	0.130154	0.008103	0.130246	43	118	162
254	-0.768237	-0.771817	0.017898	14.369706	0.402683	0.086854	0.007925	0.086779	39	110	150
255	-0.761317	-0.764883	0.017827	13.422722	0.413761	0.101146	0.007997	0.100956	9	46	55
256	-0.773294	-0.776949	0.018274	13.905673	0.408036	0.102882	0.008153	0.102848	6	43	50
257	-0.777331	-0.780891	0.017799	14.905672	0.396672	0.096815	0.007904	0.096896	7	48	55
258	-0.751295	-0.754982	0.018432	14.084991	0.405950	0.100120	0.008342	0.099988	6	44	51
259	-0.743352	-0.746902	0.017750	15.084991	0.394701	0.094752	0.007954	0.094796	8	46	55
260	-0.765258	-0.768901	0.018214	14.133491	0.405390	0.100761	0.008152	0.100574	6	42	49
261	-0.778334	-0.781917	0.017913	13.181990	0.416675	0.090230	0.008006	0.090255	6	52	59
262	-0.769466	-0.773015	0.017746	12.590014	0.424018	0.094808	0.007923	0.094499	6	42	49
263	-0.767173	-0.770627	0.017269	13.590014	0.411759	0.131963	0.007666	0.131846	5	54	60
264	-0.762664	-0.766351	0.018433	12.639911	0.423389	0.094900	0.008261	0.094785	6	43	50
265	-0.795173	-0.798953	0.018901	13.636717	0.411204	0.123069	0.008394	0.123292	6	50	58
266	-0.767611	-0.771201	0.017950	12.685217	0.422819	0.091334	0.007959	0.091344	11	41	52
267	-0.754144	-0.757806	0.018307	11.733716	0.435110	0.112261	0.008232	0.111967	6	51	58
268	-0.738058	-0.741783	0.018627	11.757059	0.434800	0.102550	0.008378	0.102436	7	42	49
269	-0.758733	-0.762497	0.018823	12.757058	0.421920	0.108008	0.008516	0.107965	6	49	56
270	-0.772998	-0.776779	0.018904	13.757058	0.409781	0.115554	0.008564	0.115442	7	41	49
271	-0.726524	-0.729993	0.017348	12.805557	0.421314	0.097286	0.007730	0.097362	7	48	57
272	-0.758984	-0.762691	0.018536	11.854078	0.433516	0.110097	0.008400	0.109725	7	43	50
273	-0.783390	-0.787063	0.018362	10.905206	0.446409	0.106005	0.008240	0.106084	7	49	56
274	-0.791502	-0.795365	0.019319	11.905206	0.432842	0.111257	0.008732	0.111203	6	49	56
275	-0.768084	-0.771806	0.018609	10.953707	0.445731	0.101823	0.008319	0.101906	7	51	59
276	-0.767386	-0.771068	0.018410	10.002223	0.459411	0.093034	0.008192	0.092997	6	41	48
277	-0.740438	-0.743939	0.017501	9.050723	0.473957	0.112258	0.007806	0.112162	6	50	57
