1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
554	-0.749426	-0.760872	0.057228	7.174215	0.456876	0.167476	0.024973	0.167295	9	49	59
555	-0.718073	-0.729191	0.055588	8.128414	0.441909	0.158668	0.024400	0.158869	10	45	57
556	-0.735709	-0.747057	0.056740	9.128414	0.427242	0.161245	0.024953	0.161265	7	44	52
557	-0.729411	-0.740167	0.053778	10.128090	0.413521	0.154325	0.023532	0.154355	10	46	57
558	-0.727836	-0.738793	0.054786	9.155603	0.426857	0.170681	0.024007	0.170560	7	44	52
559	-0.696129	-0.706827	0.053491	10.155602	0.413156	0.140975	0.023430	0.141085	9	43	53
560	-0.723929	-0.734208	0.051397	9.176887	0.426555	0.167520	0.022599	0.167486	6	42	49
561	-0.725889	-0.736562	0.053367	10.155323	0.413159	0.155082	0.023178	0.155176	6	53	61
562	-0.685928	-0.696210	0.051406	9.176608	0.426559	0.164324	0.022875	0.164392	6	42	49
563	-0.742977	-0.753852	0.054372	10.168332	0.412987	0.183903	0.023760	0.183990	9	50	60
564	-0.712436	-0.723345	0.054545	9.189617	0.426376	0.165713	0.023780	0.165787	7	42	49
565	-0.711901	-0.722865	0.054819	10.077065	0.414200	0.179739	0.023675	0.179623	12	42	56
566	-0.710670	-0.721979	0.056546	11.075789	0.401303	0.149890	0.024931	0.149990	6	46	53
567	-0.733475	-0.744232	0.053784	12.075477	0.389174	0.158625	0.023675	0.158449	15	45	60
568	-0.720282	-0.730942	0.053302	12.824624	0.380555	0.174176	0.023345	0.174026	7	43	50
569	-0.725827	-0.736238	0.052059	13.559174	0.372466	0.190423	0.022360	0.190120	7	49	57
570	-0.728105	-0.739244	0.055693	12.580459	0.383322	0.166791	0.024326	0.166268	6	43	50
571	-0.705915	-0.716716	0.054004	13.580459	0.372237	0.176989	0.023848	0.176541	10	45	57
572	-0.702998	-0.713290	0.051464	14.580459	0.361775	0.146062	0.022532	0.145818	6	42	50
573	-0.758970	-0.770366	0.056980	13.601743	0.372008	0.166137	0.025247	0.165803	7	50	59
574	-0.681816	-0.692094	0.051388	14.591152	0.361666	0.171879	0.022627	0.171904	6	42	50
575	-0.732503	-0.743879	0.056882	13.613008	0.371887	0.144895	0.024678	0.144806	6	47	55
576	-0.748791	-0.760073	0.056413	14.613006	0.361444	0.163478	0.024477	0.163486	6	44	52
577	-0.766701	-0.777829	0.055640	15.613006	0.351572	0.144410	0.024083	0.144532	6	49	57
578	-0.721511	-0.732277	0.053830	16.613006	0.342225	0.204776	0.023480	0.204610	6	49	56
579	-0.740279	-0.750863	0.052918	17.613006	0.333362	0.154444	0.022965	0.154410	10	139	151
580	-0.740887	-0.751852	0.054826	18.613006	0.324947	0.131085	0.023891	0.130752	55	178	254
581	-0.701580	-0.712202	0.053112	17.634291	0.333179	0.189088	0.023104	0.188801	35	183	237
582	-0.765720	-0.776706	0.054932	16.744377	0.341034	0.181886	0.023572	0.181568	14	145	159
583	-0.743671	-0.754859	0.055938	15.765661	0.350112	0.168815	0.024179	0.168726	7	71	80
584	-0.734838	-0.746331	0.057466	16.754785	0.340940	0.163017	0.025459	0.162501	6	54	61
585	-0.720853	-0.731936	0.055419	15.776073	0.350013	0.146965	0.024261	0.146952	7	44	52
586	-0.730932	-0.742163	0.056155	16.776073	0.340748	0.144875	0.024659	0.144617	7	52	60
587	-0.709173	-0.719933	0.053803	17.776073	0.331960	0.182273	0.023257	0.181960	7	45	52
588	-0.736106	-0.747506	0.056998	18.776073	0.323615	0.170299	0.024920	0.169908	7	71	79
589	-0.720768	-0.731561	0.053967	19.776073	0.315678	0.167523	0.023762	0.167306	7	71	80
590	-0.739584	-0.750991	0.057035	18.797357	0.323441	0.168828	0.025011	0.168788	10	68	79
591	-0.758371	-0.769722	0.056753	17.818642	0.331596	0.187403	0.024428	0.187263	9	44	54
592	-0.756907	-0.767357	0.052249	16.839928	0.340173	0.180892	0.022889	0.180621	6	51	58
593	-0.712076	-0.722999	0.054614	15.861213	0.349205	0.174678	0.023923	0.174485	6	45	52
594	-0.754013	-0.765225	0.056063	14.882498	0.358730	0.160936	0.024528	0.160721	7	45	54
595	-0.732205	-0.742719	0.052574	13.903782	0.368789	0.166421	0.022640	0.166058	8	45	55
596	-0.709781	-0.720518	0.053681	12.928442	0.379390	0.148641	0.023212	0.148611	23	72	97
597	-0.707007	-0.717718	0.053554	13.064531	0.377874	0.151707	0.023112	0.151571	7	93	101
598	-0.714817	-0.725809	0.054959	12.085816	0.389052	0.156437	0.024069	0.156273	8	46	54
599	-0.717340	-0.728057	0.053585	13.085816	0.377638	0.150271	0.023344	0.150048	6	52	59
600	-0.750636	-0.762001	0.056828	14.085813	0.366875	0.188542	0.024849	0.188380	6	44	51
601	-0.734620	-0.745380	0.053803	13.107129	0.377402	0.171889	0.023778	0.171707	6	53	60
602	-0.743924	-0.755027	0.055517	12.166992	0.388100	0.172084	0.023880	0.171760	7	44	52
603	-0.719745	-0.731393	0.058242	13.166992	0.376741	0.171719	0.025232	0.171484	12	92	105
604	-0.728071	-0.739176	0.055523	14.166992	0.366028	0.150259	0.024037	0.150221	64	94	159
605	-0.730550	-0.742101	0.057752	15.166992	0.355908	0.206877	0.025290	0.206440	12	148	161
606	-0.726486	-0.737653	0.055836	14.188276	0.365807	0.168440	0.023994	0.168165	29	166	196
607	-0.727173	-0.737770	0.052986	13.209561	0.376272	0.167070	0.023205	0.167092	10	142	154
608	-0.734292	-0.745455	0.055814	14.209561	0.365586	0.170911	0.024473	0.170628	34	140	175
609	-0.705447	-0.716425	0.054889	13.230845	0.376038	0.155048	0.023915	0.155082	33	116	150
610	-0.736634	-0.747621	0.054935	12.252130	0.387106	0.164902	0.023657	0.165146	33	116	151
611	-0.702540	-0.713353	0.054065	12.792574	0.380916	0.154378	0.023529	0.154255	7	50	60
612	-0.745845	-0.757441	0.057979	13.792574	0.369967	0.167687	0.025588	0.167684	32	119	152
613	-0.734077	-0.745134	0.055287	12.813859	0.380676	0.146847	0.024067	0.146634	33	144	178
614	-0.697685	-0.708829	0.055721	13.813859	0.369741	0.169634	0.023853	0.169462	10	134	145
615	-0.703323	-0.714444	0.055607	12.835277	0.380435	0.148476	0.023979	0.148347	17	96	114
616	-0.716688	-0.728089	0.057005	11.856597	0.391767	0.152700	0.024421	0.152567	7	43	51
617	-0.727532	-0.738679	0.055739	12.856597	0.380195	0.144586	0.023908	0.144135	8	46	54
618	-0.714313	-0.725036	0.053612	13.807534	0.369808	0.141874	0.023382	0.141786	13	71	86
619	-0.718697	-0.730082	0.056921	12.828819	0.380507	0.163453	0.024098	0.163205	7	54	62
620	-0.755634	-0.767255	0.058100	11.850103	0.391844	0.126149	0.024991	0.125909	7	68	76
621	-0.704910	-0.715612	0.053512	12.849870	0.380271	0.160309	0.023349	0.160404	7	43	52
622	-0.727499	-0.739140	0.058204	11.871167	0.391593	0.161685	0.024862	0.161772	7	46	53
623	-0.708820	-0.719320	0.052502	10.908684	0.403405	0.134627	0.022894	0.134870	7	44	52
624	-0.731069	-0.742480	0.057057	11.908683	0.391146	0.170757	0.025128	0.170313	6	44	51
625	-0.731876	-0.743066	0.055952	12.897526	0.379736	0.158554	0.024373	0.158649	10	44	55
626	-0.735518	-0.746988	0.057352	11.918810	0.391026	0.213659	0.024649	0.213876	6	43	51
627	-0.779151	-0.790444	0.056466	10.940095	0.403008	0.175312	0.024278	0.175077	8	48	57
628	-0.751888	-0.763000	0.055560	11.938565	0.390792	0.149798	0.023612	0.149713	7	43	50
629	-0.695185	-0.705935	0.053751	12.938565	0.379277	0.153615	0.023119	0.153762	8	45	54
630	-0.713368	-0.724342	0.054872	13.899495	0.368834	0.174708	0.023789	0.174664	6	43	50
631	-0.710684	-0.721606	0.054611	14.899495	0.358560	0.143926	0.023296	0.144054	6	52	59
632	-0.731898	-0.742802	0.054519	15.897976	0.348857	0.158273	0.023522	0.158005	7	43	50
633	-0.682602	-0.693533	0.054658	14.919261	0.358362	0.176577	0.023582	0.176392	6	52	59
634	-0.733240	-0.743782	0.052710	15.919261	0.348656	0.154224	0.023095	0.154079	6	43	50
635	-0.742381	-0.753496	0.055573	16.919261	0.339461	0.159314	0.023938	0.159159	6	50	57
636	-0.706549	-0.717626	0.055382	17.919261	0.330739	0.155377	0.023831	0.155281	6	43	50
637	-0.722307	-0.733439	0.055661	17.901586	0.330889	0.161132	0.023927	0.161024	6	50	58
638	-0.734210	-0.745327	0.055587	16.922870	0.339429	0.153436	0.024089	0.153371	7	42	50
639	-0.743967	-0.755244	0.056387	15.944155	0.348421	0.189053	0.024181	0.189100	7	50	57
640	-0.709349	-0.720681	0.056662	14.965579	0.357901	0.142880	0.024272	0.142968	7	42	51
641	-0.742454	-0.753427	0.054865	15.799594	0.349790	0.188193	0.023923	0.187998	6	52	59
642	-0.743133	-0.754857	0.058620	16.799594	0.340536	0.168845	0.025501	0.168727	6	43	51
643	-0.750703	-0.761491	0.053944	17.799594	0.331759	0.159988	0.023305	0.159658	7	53	62
644	-0.710996	-0.722286	0.056449	18.799594	0.323423	0.149830	0.024840	0.150129	6	44	51
645	-0.726342	-0.736875	0.052666	19.799594	0.315496	0.145472	0.022379	0.145322	6	52	59
646	-0.744394	-0.755630	0.056180	20.799594	0.307948	0.162737	0.023993	0.162380	6	45	52
647	-0.736287	-0.747877	0.057949	19.820879	0.315332	0.139985	0.025008	0.139849	6	53	60
648	-0.746987	-0.758533	0.057730	18.923204	0.322422	0.195012	0.025310	0.195014	6	43	51
649	-0.730320	-0.741650	0.056649	17.944489	0.330525	0.151148	0.024320	0.151111	8	52	61
650	-0.710345	-0.720935	0.052947	18.914919	0.322489	0.170210	0.023163	0.170157	28	74	103
651	-0.748319	-0.759127	0.054037	19.581851	0.317189	0.178036	0.023321	0.177737	9	128	138
652	-0.707518	-0.718358	0.054203	18.603136	0.325028	0.185587	0.023595	0.185566	31	97	131
653	-0.731703	-0.743330	0.058133	19.356004	0.318964	0.155068	0.025597	0.155105	7	73	81
654	-0.758407	-0.770433	0.060128	20.356004	0.311251	0.168306	0.025867	0.167854	7	45	52
655	-0.708591	-0.719351	0.053797	21.356004	0.303903	0.139986	0.023279	0.139839	12	47	76
656	-0.717331	-0.728341	0.055049	22.355924	0.296894	0.156117	0.024012	0.156028	9	54	64
657	-0.720308	-0.731084	0.053882	23.355826	0.290201	0.158889	0.023785	0.158553	8	47	56
658	-0.723551	-0.734903	0.056761	23.093106	0.291930	0.156644	0.024326	0.156603	8	133	141
659	-0.716295	-0.727651	0.056780	24.093106	0.285456	0.161474	0.024697	0.161244	10	110	121
660	-0.760632	-0.772520	0.059439	25.073969	0.279379	0.166593	0.025421	0.166419	11	44	58
661	-0.739389	-0.750749	0.056799	24.096583	0.285434	0.148121	0.025001	0.147989	7	51	58
662	-0.730471	-0.742088	0.058087	25.096581	0.279242	0.178811	0.025069	0.178733	8	49	57
663	-0.732713	-0.744479	0.058831	24.173946	0.284946	0.174122	0.025525	0.173967	36	95	132
664	-0.730544	-0.741841	0.056489	23.195382	0.291255	0.162363	0.024074	0.162036	10	155	166
665	-0.750842	-0.762568	0.058629	22.216667	0.297851	0.162899	0.024768	0.162641	12	93	106
666	-0.697586	-0.708824	0.056190	21.237951	0.304752	0.176234	0.023984	0.175779	29	120	150
667	-0.729272	-0.740088	0.054080	20.259236	0.311981	0.157522	0.023574	0.157478	9	155	167
668	-0.729195	-0.741050	0.059274	21.258868	0.304602	0.155130	0.025719	0.154975	9	47	58
669	-0.703753	-0.714775	0.055110	22.258867	0.297560	0.148972	0.024170	0.148681	6	52	60
670	-0.733635	-0.745484	0.059246	21.280152	0.304448	0.178904	0.025436	0.179057	6	42	50
671	-0.732221	-0.744135	0.059574	22.280152	0.297414	0.157255	0.025596	0.156931	7	50	57
672	-0.742933	-0.754814	0.059409	23.280148	0.290697	0.182761	0.025712	0.182730	6	43	51
673	-0.720925	-0.732458	0.057667	22.301432	0.297268	0.162093	0.024848	0.162064	7	51	58
674	-0.723704	-0.735153	0.057246	23.301432	0.290558	0.149021	0.024691	0.149012	7	47	56
675	-0.761475	-0.772488	0.055064	22.322718	0.297122	0.164567	0.023456	0.164542	8	169	178
676	-0.732284	-0.743383	0.055495	21.368872	0.303811	0.169345	0.023653	0.169418	38	101	140
677	-0.740703	-0.752117	0.057068	22.367707	0.296813	0.167656	0.024756	0.167770	35	136	171
678	-0.746083	-0.757388	0.056526	23.367707	0.290124	0.164807	0.024158	0.164794	15	113	146
679	-0.702065	-0.713242	0.055884	22.388991	0.296668	0.160688	0.023834	0.160365	7	55	63
680	-0.713944	-0.725475	0.057652	23.388991	0.289984	0.167209	0.025194	0.167027	7	52	60
681	-0.733631	-0.745498	0.059331	22.410276	0.296522	0.145550	0.025278	0.145667	32	108	141
682	-0.697781	-0.708578	0.053984	23.410276	0.289845	0.172337	0.023167	0.172000	14	161	176
683	-0.737883	-0.749570	0.058435	24.346945	0.283858	0.160871	0.025008	0.160573	8	50	60
684	-0.711334	-0.722739	0.057028	23.368229	0.290120	0.149876	0.024427	0.149713	6	46	53
685	-0.709740	-0.720958	0.056087	22.389514	0.296664	0.167621	0.024017	0.167427	7	49	57
686	-0.726391	-0.737913	0.057612	21.410799	0.303510	0.182003	0.024316	0.181531	6	42	49
687	-0.713436	-0.724238	0.054011	22.410799	0.296519	0.159102	0.022996	0.158763	7	47	55
688	-0.732403	-0.743927	0.057620	21.432083	0.303358	0.165547	0.024537	0.165343	8	42	52
689	-0.702727	-0.713737	0.055047	22.432083	0.296373	0.159988	0.023535	0.159764	6	49	56
690	-0.746384	-0.757655	0.056355	21.453368	0.303206	0.152765	0.024196	0.152490	6	43	50
691	-0.721763	-0.733107	0.056718	22.278432	0.297426	0.168059	0.024691	0.168004	7	51	60
692	-0.756462	-0.768194	0.058660	21.299716	0.304307	0.158853	0.024913	0.158742	6	43	51
693	-0.725519	-0.736707	0.055943	22.299714	0.297279	0.175151	0.023946	0.175014	7	51	60
694	-0.758298	-0.769825	0.057638	21.320999	0.304154	0.156323	0.025207	0.156313	6	44	52
695	-0.733543	-0.745090	0.057738	22.320999	0.297133	0.177073	0.025209	0.176641	7	93	102
696	-0.703833	-0.715450	0.058087	21.342283	0.304001	0.159813	0.024950	0.159765	33	164	198
697	-0.737046	-0.748907	0.059306	20.365379	0.311181	0.168020	0.025005	0.167839	30	122	154
698	-0.699754	-0.711361	0.058036	19.386669	0.318722	0.169890	0.025007	0.169380	55	90	147
699	-0.731238	-0.742682	0.057223	20.386669	0.311021	0.147409	0.024132	0.147131	30	122	154
700	-0.730959	-0.742466	0.057535	19.473630	0.318037	0.170712	0.024383	0.170613	28	120	150
701	-0.733185	-0.744813	0.058142	18.494915	0.325918	0.158039	0.025185	0.157903	30	142	174
702	-0.701878	-0.713154	0.056380	19.494915	0.317870	0.168708	0.024532	0.168620	26	54	82
703	-0.740349	-0.751860	0.057551	20.494271	0.310214	0.158009	0.024145	0.158022	7	44	51
704	-0.743815	-0.755420	0.058025	19.538121	0.317531	0.152644	0.024963	0.152580	7	54	61
705	-0.703557	-0.715106	0.057741	20.538121	0.309887	0.140777	0.024638	0.140752	7	45	53
706	-0.689677	-0.701255	0.057890	19.559406	0.317365	0.166174	0.024937	0.166058	6	52	59
707	-0.736323	-0.747975	0.058264	18.948144	0.322221	0.154927	0.025042	0.154801	7	42	50
708	-0.723002	-0.734409	0.057038	19.948144	0.314352	0.152966	0.024140	0.152753	6	51	59
709	-0.720691	-0.732322	0.058156	18.969429	0.322049	0.157205	0.024783	0.157174	6	43	50
710	-0.724132	-0.735500	0.056840	19.969429	0.314188	0.167050	0.024451	0.166773	7	49	58
711	-0.710903	-0.723105	0.061011	20.969429	0.306702	0.162563	0.025709	0.162579	6	43	50
712	-0.722749	-0.734514	0.058824	21.969429	0.299565	0.161519	0.025214	0.161469	7	51	59
713	-0.718443	-0.729811	0.056840	22.969428	0.292751	0.162814	0.024312	0.162800	7	43	51
714	-0.702820	-0.713866	0.055226	23.969382	0.286242	0.166466	0.023788	0.166228	7	57	65
715	-0.767928	-0.779413	0.057426	24.969307	0.280015	0.175033	0.024636	0.174723	27	94	122
716	-0.713982	-0.725243	0.056307	23.990592	0.286107	0.163201	0.023828	0.163272	35	192	228
717	-0.738305	-0.749831	0.057629	23.014088	0.292454	0.201674	0.025038	0.201474	9	150	160
718	-0.734570	-0.746357	0.058934	22.035372	0.299105	0.171034	0.025093	0.171260	31	125	176
719	-0.730257	-0.741588	0.056657	23.035372	0.292313	0.170580	0.023988	0.170574	34	171	208
720	-0.727053	-0.738435	0.056912	24.035369	0.285822	0.165881	0.024643	0.165853	28	123	154
721	-0.737146	-0.748895	0.058745	24.978170	0.279961	0.174036	0.024987	0.173714	36	74	133
722	-0.725252	-0.737355	0.060516	23.999455	0.286050	0.179001	0.025515	0.178941	11	145	157
723	-0.731517	-0.743066	0.057748	24.999455	0.279832	0.168538	0.024733	0.168363	32	141	175
724	-0.707129	-0.718643	0.057567	25.848864	0.274758	0.183572	0.024906	0.183470	10	165	177
725	-0.722680	-0.734816	0.060682	26.848864	0.269016	0.153728	0.026122	0.153192	38	123	162
726	-0.730690	-0.742375	0.058424	27.848864	0.263509	0.161344	0.024967	0.161002	31	114	147
727	-0.707487	-0.719273	0.058929	26.870160	0.268896	0.147154	0.024958	0.146982	30	75	105
728	-0.703510	-0.714945	0.057172	25.891445	0.274509	0.162746	0.024357	0.162699	8	48	58
729	-0.728272	-0.740720	0.062243	26.891440	0.268777	0.169405	0.026040	0.169382	7	43	51
730	-0.729374	-0.740953	0.057892	27.891440	0.263280	0.175770	0.024946	0.175384	6	51	59
731	-0.765128	-0.777192	0.060316	28.891440	0.258002	0.158237	0.025559	0.158536	6	43	51
732	-0.713196	-0.724740	0.057720	29.858069	0.253099	0.161217	0.024801	0.161155	6	49	55
733	-0.717999	-0.729199	0.056000	30.853211	0.248241	0.196531	0.023759	0.196349	8	42	52
734	-0.732213	-0.744100	0.059435	29.874495	0.253017	0.163838	0.025764	0.163610	6	50	58
735	-0.728161	-0.739956	0.058973	30.535261	0.249773	0.154668	0.025035	0.154960	8	44	53
736	-0.678430	-0.689565	0.055674	29.556546	0.254608	0.158848	0.024147	0.158880	7	98	108
737	-0.757749	-0.769606	0.059284	30.556546	0.249670	0.138582	0.025220	0.138226	29	117	147
738	-0.724501	-0.736018	0.057585	30.025177	0.252270	0.145488	0.024355	0.145287	12	135	166
739	-0.735326	-0.747380	0.060267	29.046461	0.257203	0.149841	0.026047	0.149632	9	49	60
740	-0.716809	-0.728348	0.057698	30.046445	0.252165	0.158963	0.024128	0.158864	10	45	57
741	-0.712049	-0.723745	0.058479	29.067831	0.257094	0.166263	0.024459	0.165963	6	43	51
742	-0.701123	-0.712276	0.055766	29.976644	0.252510	0.141850	0.024422	0.141505	9	44	55
743	-0.730474	-0.742805	0.061654	28.997932	0.257453	0.150958	0.026535	0.151110	7	44	51
744	-0.735497	-0.747108	0.058054	29.993191	0.252428	0.183606	0.024637	0.183547	11	50	63
745	-0.735891	-0.747607	0.058581	29.014476	0.257368	0.158992	0.024656	0.158863	29	116	146
746	-0.726049	-0.738115	0.060330	28.035760	0.262505	0.182515	0.025616	0.182441	35	152	189
747	-0.716573	-0.727939	0.056826	29.035760	0.257258	0.150559	0.024529	0.150454	28	137	166
748	-0.691927	-0.703194	0.056335	28.096945	0.262178	0.169179	0.024306	0.169235	28	51	81
749	-0.699498	-0.710724	0.056132	29.072717	0.257068	0.170879	0.024144	0.170596	6	52	59
750	-0.742374	-0.754088	0.058572	30.072717	0.252035	0.141386	0.025044	0.141321	7	43	52
751	-0.711368	-0.722688	0.056600	31.072717	0.247195	0.167701	0.024073	0.167289	6	52	59
752	-0.759317	-0.770790	0.057367	32.071071	0.242545	0.143000	0.024409	0.143141	8	42	52
753	-0.726991	-0.738790	0.058998	33.053598	0.238136	0.161491	0.024633	0.161448	7	51	60
754	-0.704141	-0.715580	0.057194	34.053597	0.233811	0.159860	0.024405	0.159459	7	42	49
755	-0.718591	-0.730096	0.057524	34.294161	0.232793	0.148893	0.024695	0.148731	6	48	56
756	-0.741340	-0.753245	0.059522	34.248683	0.232985	0.175557	0.024811	0.175345	7	42	49
757	-0.702803	-0.715043	0.061202	33.269967	0.237187	0.147243	0.026418	0.147129	7	50	58
758	-0.712475	-0.724111	0.058180	34.266104	0.232912	0.149512	0.024748	0.149554	7	51	59
759	-0.720895	-0.732927	0.060161	35.194535	0.229063	0.186302	0.025782	0.186128	10	43	55
760	-0.705955	-0.717412	0.057286	34.215819	0.233124	0.176391	0.024422	0.176385	6	43	50
761	-0.743399	-0.755546	0.060735	35.207715	0.229010	0.172748	0.026336	0.172510	6	54	62
762	-0.735564	-0.747204	0.058201	36.207715	0.225007	0.177750	0.024688	0.177858	7	44	51
763	-0.746209	-0.757519	0.056549	37.206657	0.221145	0.171490	0.023952	0.171540	9	46	56
764	-0.717662	-0.729029	0.056836	38.204027	0.217420	0.164620	0.023998	0.164453	7	47	56
765	-0.727799	-0.739416	0.058089	39.151365	0.213995	0.157521	0.024488	0.157038	9	140	149
766	-0.729551	-0.741183	0.058159	38.172651	0.217535	0.153771	0.024515	0.153335	34	116	151
767	-0.724161	-0.735890	0.058645	39.172572	0.213920	0.169300	0.024878	0.169312	32	96	129
768	-0.736785	-0.748645	0.059299	40.172571	0.210423	0.152104	0.025136	0.152014	7	52	60
769	-0.746974	-0.758905	0.059657	39.577696	0.212489	0.159980	0.024907	0.159846	6	42	50
770	-0.704554	-0.716243	0.058444	40.575697	0.209045	0.178102	0.024888	0.178193	6	51	59
771	-0.696059	-0.707410	0.056758	39.597011	0.212422	0.160572	0.024477	0.160295	6	42	49
772	-0.727728	-0.739393	0.058327	38.936940	0.214761	0.176801	0.024439	0.176798	7	50	57
773	-0.739172	-0.750840	0.058344	39.936940	0.211237	0.174234	0.025313	0.174063	6	42	50
774	-0.708755	-0.720603	0.059236	40.936348	0.207828	0.163359	0.024757	0.163044	7	50	58
775	-0.718367	-0.729646	0.056394	39.957633	0.211165	0.168922	0.024082	0.168954	6	43	50
776	-0.713379	-0.725143	0.058818	38.978918	0.214611	0.154191	0.025443	0.154187	6	49	56
777	-0.755347	-0.767704	0.061786	38.000209	0.218171	0.165589	0.026248	0.165404	10	44	55
778	-0.744952	-0.756713	0.058805	39.000209	0.214535	0.156617	0.025022	0.156466	7	52	61
779	-0.714160	-0.725873	0.058562	39.989425	0.211055	0.184767	0.024718	0.184405	6	43	50
780	-0.744079	-0.755646	0.057837	39.010855	0.214496	0.149632	0.024938	0.149442	6	53	60
781	-0.698003	-0.709741	0.058690	38.876055	0.214979	0.162440	0.025159	0.162342	7	45	53
782	-0.675884	-0.686724	0.054201	39.867494	0.211478	0.152687	0.023277	0.152541	9	65	76
783	-0.744178	-0.756184	0.060029	38.888778	0.214934	0.164203	0.025389	0.164164	9	119	129
784	-0.737255	-0.749038	0.058913	39.886986	0.211410	0.166964	0.024967	0.166886	36	68	106
785	-0.757345	-0.769154	0.059046	38.908271	0.214864	0.189545	0.024314	0.189359	8	52	61
786	-0.716240	-0.727873	0.058164	37.929555	0.218432	0.150057	0.024407	0.149618	7	44	52
787	-0.757570	-0.769697	0.060633	38.929555	0.214787	0.173230	0.025904	0.173084	7	52	60
788	-0.716781	-0.728192	0.057052	37.950840	0.218353	0.153477	0.024083	0.153235	6	42	50
789	-0.721756	-0.733573	0.059085	38.945883	0.214729	0.159281	0.025482	0.159315	7	51	58
790	-0.727939	-0.739916	0.059887	39.945883	0.211206	0.161319	0.025758	0.161281	6	43	50
791	-0.722611	-0.734440	0.059143	40.945883	0.207796	0.135843	0.025035	0.135711	6	49	57
792	-0.711553	-0.723674	0.060601	39.988309	0.211059	0.161005	0.025382	0.160933	6	44	52
793	-0.707375	-0.719159	0.058916	40.988309	0.207654	0.173039	0.024871	0.173252	6	53	60
794	-0.739963	-0.752063	0.060501	40.009593	0.210985	0.172832	0.025323	0.172736	6	43	50
795	-0.738036	-0.749809	0.058869	41.009593	0.207583	0.165761	0.025486	0.165618	6	52	59
796	-0.757220	-0.769619	0.061993	40.031039	0.210911	0.173508	0.026959	0.173293	6	43	50
797	-0.709115	-0.720944	0.059148	39.052328	0.214348	0.164240	0.024984	0.164321	6	50	57
798	-0.789271	-0.801492	0.061105	38.094783	0.217822	0.197619	0.026255	0.197466	7	43	50
799	-0.711906	-0.723352	0.057230	37.116406	0.221488	0.173511	0.024279	0.173651	6	51	59
800	-0.722151	-0.734151	0.060001	36.162198	0.225186	0.179308	0.025235	0.179468	6	43	50
801	-0.745363	-0.757336	0.059864	35.183483	0.229109	0.170956	0.025628	0.170787	8	52	60
802	-0.713820	-0.725953	0.060664	36.183483	0.225102	0.164891	0.026342	0.164515	6	44	51
803	-0.753357	-0.765517	0.060803	35.212157	0.228992	0.177611	0.026085	0.177401	7	52	61
804	-0.729803	-0.741605	0.059009	36.212157	0.224989	0.166287	0.024704	0.166242	8	92	100
805	-0.715941	-0.727771	0.059146	37.212157	0.221124	0.149679	0.025482	0.149549	15	199	215
806	-0.684690	-0.696039	0.056746	38.212157	0.217390	0.134105	0.023932	0.134053	33	149	184
807	-0.718481	-0.730049	0.057839	37.233441	0.221043	0.151101	0.024632	0.151015	35	112	167
808	-0.691378	-0.703227	0.059245	36.346369	0.224463	0.160133	0.025161	0.159676	10	46	56
809	-0.692689	-0.704421	0.058663	35.367653	0.228360	0.198460	0.024650	0.198265	6	52	60
810	-0.749741	-0.761734	0.059964	36.367653	0.224379	0.146538	0.025667	0.146722	9	114	124
811	-0.716377	-0.728003	0.058129	36.284673	0.224704	0.159181	0.024784	0.158937	14	158	191
812	-0.723770	-0.735486	0.058581	35.632591	0.227292	0.151376	0.025098	0.151154	13	93	108
813	-0.709433	-0.721315	0.059411	36.632591	0.223348	0.131767	0.025453	0.131517	35	118	154
814	-0.722940	-0.734986	0.060229	35.653876	0.227206	0.152153	0.025412	0.152159	27	84	113
815	-0.692829	-0.704329	0.057502	36.653876	0.223265	0.160474	0.024725	0.160481	6	51	58
816	-0.739499	-0.751854	0.061779	35.675160	0.227121	0.174449	0.026486	0.174084	6	44	51
817	-0.741722	-0.753686	0.059819	34.696448	0.231112	0.177127	0.025509	0.176876	8	49	59
818	-0.718391	-0.730154	0.058815	33.717732	0.235246	0.171817	0.024719	0.171767	6	43	50
819	-0.734362	-0.745822	0.057297	34.717732	0.231024	0.176722	0.024454	0.176590	7	48	56
820	-0.729962	-0.742043	0.060407	35.717579	0.226951	0.161007	0.026173	0.160968	6	42	50
821	-0.696193	-0.708013	0.059098	34.993353	0.229886	0.157158	0.025592	0.156837	7	48	56
822	-0.718652	-0.730168	0.057576	35.993353	0.225853	0.141143	0.024687	0.141142	6	43	50
823	-0.708962	-0.720474	0.057560	36.639261	0.223322	0.177620	0.024166	0.177485	6	51	58
824	-0.755621	-0.767855	0.061171	37.639260	0.219514	0.167429	0.026051	0.167297	6	42	49
825	-0.743809	-0.755793	0.059920	36.660545	0.223240	0.174504	0.024939	0.174351	7	47	56
826	-0.722944	-0.734277	0.056665	35.681829	0.227094	0.159969	0.024743	0.159797	6	42	49
827	-0.739294	-0.751560	0.061333	36.471804	0.223973	0.158697	0.025807	0.158449	6	42	49
828	-0.731841	-0.743583	0.058708	35.510685	0.227782	0.160425	0.024551	0.160416	10	44	55
829	-0.709438	-0.721018	0.057896	36.510685	0.223821	0.139084	0.024793	0.138969	6	44	51
830	-0.693612	-0.705229	0.058082	37.510669	0.219996	0.164230	0.025038	0.163934	10	46	58
831	-0.707704	-0.719177	0.057366	38.504422	0.216322	0.184659	0.024119	0.185083	7	97	106
